cue,direction,practice_block_loop.thisRepN,practice_block_loop.thisTrialN,practice_block_loop.thisN,practice_block_loop.thisIndex,main_blocks_loop.thisRepN,main_blocks_loop.thisTrialN,main_blocks_loop.thisN,main_blocks_loop.thisIndex,static_isi.started,static_isi.stopped,fixation_pre.started,fixation_pre.stopped,image.started,image.stopped,fixation_post.started,fixation_post.stopped,dots_background.started,dots_background.stopped,dots_stimulus.started,dots_stimulus.stopped,dots_keyboard_response.keys,dots_keyboard_response.rt,dots_keyboard_response.started,dots_keyboard_response.stopped,feedback_text.started,feedback_text.stopped,instruction_main_text.started,instruction_main_text.stopped,instruction_main_keyboard_response.keys,instruction_main_keyboard_response.rt,instruction_main_keyboard_response.started,instruction_main_keyboard_response.stopped,Pseudonym,date,expName,psychopyVersion,frameRate,
none,left,,,,,1,47,127,52,0.016387880023103207,1.2663878800231032,1170.8880791999982,None,1171.2469981000177,None,1172.2676613000222,None,1176.2682121999678,None,1176.2682121999678,None,f,0.5729010999784805,1176.2682121999678,None,1176.872560399992,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
left,left,,,,,1,48,128,0,0.016658079985063523,1.2666580799850635,1178.5950777999824,None,1179.4152679999825,None,1180.4342554999748,None,1185.4348874000134,None,1185.4348874000134,None,f,0.4076427999534644,1185.4348874000134,None,1185.8709995999816,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
none,right,,,,,1,49,129,76,0.016690480057150126,1.2666904800571501,1187.5960110999877,None,1188.413706799969,None,1189.434190800006,None,1193.4345226999721,None,1193.4345226999721,None,j,0.4645449999952689,1193.4345226999721,None,1193.9356745000114,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
none,right,,,,,1,50,130,77,0.016728680056985468,1.2667286800569855,1195.678179599985,None,1196.892352099996,None,1197.9137200000114,None,1201.9137813000125,None,1201.9137813000125,None,j,0.5159557000151835,1201.9137813000125,None,1202.4561430999893,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
right,right,,,,,1,51,131,16,0.017009180039167404,1.2670091800391674,1204.199309699994,None,1204.559361499967,None,1205.580391699972,None,1208.9972962000174,None,1208.9972962000174,None,j,0.3981307999929413,1208.9972962000174,None,1209.433947500016,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
none,right,,,,,1,52,132,63,0.016979580046609044,1.266979580046609,1211.1567693999968,None,1211.516341999988,None,1212.5387062000227,None,1217.0387633999926,None,1217.0387633999926,None,f,0.48487739998381585,1217.0387633999926,None,1217.564953299996,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
right,left,,,,,1,53,133,36,0.017052480019629,1.267052480019629,1219.3046893000137,None,1219.6630256000208,None,1220.6841479999712,None,1224.684932300006,None,1224.684932300006,None,j,0.2776407000492327,1224.684932300006,None,1224.9976842000033,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
left,left,,,,,1,54,134,12,0.01671167998574674,1.2667116799857467,1226.7204985999851,None,1227.9520691999933,None,1228.9554753999691,None,1233.455533100001,None,1233.455533100001,None,f,0.25481909996597096,1233.455533100001,None,1233.7523498000228,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
none,left,,,,,1,55,135,50,0.016734479984734207,1.2667344799847342,1235.4908633999876,None,1235.8505477000144,None,1236.8720289000194,None,1240.8724017000059,None,1240.8724017000059,None,j,0.5441555000143126,1240.8724017000059,None,1241.45469340001,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
left,left,,,,,1,56,136,4,0.016899780079256743,1.2668997800792567,1243.1782525000162,None,1243.5374162999797,None,1244.5581482999842,None,1249.0610222999821,None,1249.0610222999821,None,f,0.5875650999951176,1249.0610222999821,None,1249.6838466000045,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
none,right,,,,,1,57,137,62,0.016765980049967766,1.2667659800499678,1251.4072773000225,None,1252.2269926000154,None,1253.2470071999705,None,1257.7479195999913,None,1257.7479195999913,None,j,0.5431109999772161,1257.7479195999913,None,1258.329501500004,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
none,right,,,,,1,58,138,60,0.01695218001259491,1.266952180012595,1260.0536298999796,None,1260.4135155999684,None,1261.4347000999842,None,1265.954231199983,None,1265.954231199983,None,j,0.527566900011152,1265.954231199983,None,1266.5170340000186,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
left,right,,,,,1,59,139,35,0.01670038007432595,1.266700380074326,1268.240628200001,None,1268.6029533999972,None,1269.6223589999718,None,1273.622091999976,None,1273.622091999976,None,f,0.34537019999697804,1273.622091999976,None,1274.003060100018,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
left,left,,,,,1,60,140,6,0.016658079985063523,1.2666580799850635,1275.7419803999946,None,1276.957401200023,None,1277.9766126999748,None,1281.9764052999672,None,1281.9764052999672,None,f,0.3810224999906495,1281.9764052999672,None,1282.3984040999785,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
none,right,,,,,1,61,141,64,0.0166869800304994,1.2666869800304994,1284.1372580999741,None,1284.9570122999721,None,1285.9770882999874,None,1290.4974516999791,None,1290.4974516999791,None,j,0.5562000999925658,1290.4974516999791,None,1291.0796889999765,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
none,left,,,,,1,62,142,48,0.016841579985339195,1.2668415799853392,1292.8046079999767,None,1292.9135465999716,None,1293.9351189999725,None,1298.4349532999913,None,1298.4349532999913,None,f,0.4238065999816172,1298.4349532999913,None,1298.8924655999872,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
none,left,,,,,1,63,143,47,0.016970680037047714,1.2669706800370477,1300.616058500018,None,1300.7258259999799,None,1301.746763299976,None,1306.2473357999697,None,1306.2473357999697,None,f,0.5020568000036292,1306.2473357999697,None,1306.7881026999676,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
none,left,,,,,1,64,144,43,0.0165561800240539,1.266556180024054,1308.5120584999677,None,1309.7260334999883,None,1310.7472322999965,None,1314.1644233000115,None,1314.1644233000115,None,f,0.435801999992691,1314.1644233000115,None,1314.6233066999703,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
right,right,,,,,1,65,145,31,0.016672179976012558,1.2666721799760126,1316.3666322000208,None,1316.7251703999937,None,1317.7459766999818,None,1322.2487209999817,None,1322.2487209999817,None,j,0.2574364999891259,1322.2487209999817,None,1322.5374513000133,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
right,right,,,,,1,66,146,18,0.016924480034504086,1.266924480034504,1324.2617862999905,None,1325.0805231999839,None,1326.1013342000078,None,1329.5184163000085,None,1329.5184163000085,None,j,0.36282440001377836,1329.5184163000085,None,1329.91499379999,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
right,left,,,,,1,67,147,37,0.01707488001557067,1.2670748800155707,1331.6574851999758,None,1331.7675718999817,None,1332.7885060000117,None,1337.289276399999,None,1337.289276399999,None,j,0.4400628000148572,1337.289276399999,None,1337.7736714999774,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
none,left,,,,,1,68,148,56,0.01672108005732298,1.266721080057323,1339.5131454999791,None,1340.3297837999999,None,1341.3510982000153,None,1345.351755700016,None,1345.351755700016,None,f,0.49587739998241886,1345.351755700016,None,1345.8770016999915,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
left,right,,,,,1,69,149,33,0.016979079984594136,1.2669790799845941,1347.615456199972,None,1348.8319638000103,None,1349.8515485000098,None,1354.3516144999885,None,1354.3516144999885,None,f,0.38642329996218905,1354.3516144999885,None,1354.7742411000072,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
none,right,,,,,1,70,150,71,0.01668528001755476,1.2666852800175548,1356.5127034999896,None,1356.622193599993,None,1357.6431083999923,None,1362.1420209999778,None,1362.1420209999778,None,j,0.5903102000011131,1362.1420209999778,None,1362.773587499978,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
right,left,,,,,1,71,151,39,0.016825679980684072,1.266825679980684,1364.5126790999784,None,1365.728517999989,None,1366.7475849000039,None,1371.2476700000116,None,1371.2476700000116,None,j,0.3643407000345178,1371.2476700000116,None,1371.6480995999882,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
none,right,,,,,1,72,152,67,0.01702168007614091,1.267021680076141,1373.3875383000122,None,1374.601299299975,None,1375.6222447999753,None,1379.6211670999764,None,1379.6211670999764,None,f,0.5021118000149727,1379.6211670999764,None,1380.1632461000117,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
left,left,,,,,1,73,153,7,0.017745180055499077,1.267745180055499,1381.886095499969,None,1381.9973727000179,None,1383.0179469999857,None,1386.4347752999747,None,1386.4347752999747,None,f,0.3695657000062056,1386.4347752999747,None,1386.8312458000146,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
left,left,,,,,1,74,154,13,0.01691618002951145,1.2669161800295115,1388.57418950001,None,1388.933641200012,None,1389.95462829998,None,1393.3725481000147,None,1393.3725481000147,None,f,0.2730155000463128,1393.3725481000147,None,1393.6845136000193,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
left,left,,,,,1,75,155,11,0.016983379959128797,1.2669833799591288,1395.4088104999973,None,1395.5182353999699,None,1396.5386536999722,None,1400.5414545999956,None,1400.5414545999956,None,f,0.8057366999564692,1400.5414545999956,None,1401.3736189000192,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
none,left,,,,,1,76,156,51,0.016710880037862808,1.2667108800378628,1403.1179891999927,None,1403.9343720999896,None,1404.955338699976,None,1409.4560127999866,None,1409.4560127999866,None,f,0.4935220999759622,1409.4560127999866,None,1409.9757455000072,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
none,left,,,,,1,77,157,46,0.0164143800502643,1.2664143800502643,1411.699711000023,None,1412.0594671000144,None,1413.0808058999828,None,1417.0814184999908,None,1417.0814184999908,None,f,0.5553361000493169,1417.0814184999908,None,1417.664000699995,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
none,left,,,,,1,78,158,53,0.016732080082874745,1.2667320800828747,1419.3863536000135,None,1420.2053861999884,None,1421.2257970999926,None,1424.6433555000112,None,1424.6433555000112,None,f,0.5813740000012331,1424.6433555000112,None,1425.2466346999863,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
none,right,,,,,1,79,159,72,0.016653680009767413,1.2666536800097674,1426.9713959000073,None,1427.78883580002,None,1428.8103616000153,None,1432.2252905999776,None,1432.2252905999776,None,j,0.5875838000210933,1432.2252905999776,None,1432.850688799983,None,,,,,,,rh,2022_Mar_02_1105,rdk-discrimination,2021.2.3,48.02919406844028,
