cue,direction,practice_block_loop.thisRepN,practice_block_loop.thisTrialN,practice_block_loop.thisN,practice_block_loop.thisIndex,main_blocks_loop.thisRepN,main_blocks_loop.thisTrialN,main_blocks_loop.thisN,main_blocks_loop.thisIndex,static_isi.started,static_isi.stopped,fixation_pre.started,fixation_pre.stopped,image.started,image.stopped,fixation_post.started,fixation_post.stopped,dots_background.started,dots_background.stopped,dots_stimulus.started,dots_stimulus.stopped,dots_keyboard_response.keys,dots_keyboard_response.rt,dots_keyboard_response.started,dots_keyboard_response.stopped,feedback_text.started,feedback_text.stopped,instruction_main_text.started,instruction_main_text.stopped,instruction_main_keyboard_response.keys,instruction_main_keyboard_response.rt,instruction_main_keyboard_response.started,instruction_main_keyboard_response.stopped,Pseudonym,date,expName,psychopyVersion,frameRate,
right,right,,,,,0,10,10,19,0.01438898999185767,1.0143889899918577,180.70875869999873,None,181.51591339999868,None,182.51488390000304,None,185.928654000003,None,185.928654000003,None,j,0.49660499999299645,185.928654000003,None,186.44483430001128,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,left,,,,,0,11,11,41,0.014826089987764135,1.0148260899877641,187.91942530000233,None,188.7259456000029,None,189.72502920000989,None,193.13907410000684,None,193.13907410000684,None,j,1.2601703999971505,193.13907410000684,None,194.42114650001167,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
left,right,,,,,0,12,12,34,0.014706889996887185,1.0147068899968872,195.89632410000195,None,196.25296530000924,None,197.25204540000414,None,201.76496660000703,None,201.76496660000703,None,None,,201.76496660000703,None,203.26354840000567,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
right,right,,,,,0,13,13,18,0.014464790001511574,1.0144647900015116,204.7387471000111,None,204.8455524000019,None,205.84460200001195,None,209.85811210000247,None,209.85811210000247,None,j,0.5836683000088669,209.85811210000247,None,210.45731019999948,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
left,left,,,,,0,14,14,6,0.014301090006483719,1.0143010900064837,211.93463920000067,None,212.73870960000204,None,213.7377761000098,None,218.25064740001108,None,218.25064740001108,None,f,0.4184665000066161,218.25064740001108,None,218.69996890000766,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,left,,,,,0,15,15,50,0.013853689990355633,1.0138536899903556,220.17602500000794,None,220.981454400011,None,221.980553100002,None,225.99391380000452,None,225.99391380000452,None,j,1.3782257000129903,225.99391380000452,None,227.3925229000015,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
left,left,,,,,0,16,16,11,0.013940689997980371,1.0139406899979804,228.86850960001175,None,228.97429700000794,None,229.97353570000269,None,234.98603480000747,None,234.98603480000747,None,f,0.4882534999924246,234.98603480000747,None,235.50190570000268,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,right,,,,,0,17,17,76,0.0145000899938168,1.0145000899938168,236.97587829999975,None,237.78341200000432,None,238.78246919999947,None,242.79780030000256,None,242.79780030000256,None,f,0.4999506000021938,242.79780030000256,None,243.32864079999854,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,left,,,,,0,18,18,44,0.013959489995613694,1.0139594899956137,244.80394100000558,None,245.1605128000083,None,246.15927660001034,None,251.17206110000552,None,251.17206110000552,None,j,0.4226529000006849,251.17206110000552,None,251.62138970001251,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,left,,,,,0,19,19,51,0.01385698998637963,1.0138569899863796,253.0973784000089,None,253.45310900000914,None,254.45222570000624,None,259.46470120000595,None,259.46470120000595,None,j,0.8726494000002276,259.46470120000595,None,260.3638437000045,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
left,left,,,,,0,20,20,8,0.014402289991267025,1.014402289991267,261.83832170000824,None,262.6449292000034,None,263.6442008000013,None,267.0577639000112,None,267.0577639000112,None,j,0.7065053999976953,267.0577639000112,None,267.7904864000011,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,left,,,,,0,21,21,59,0.014445590000832453,1.0144455900008325,269.2658292999986,None,270.0719625000056,None,271.0708631000016,None,276.0834765000036,None,276.0834765000036,None,j,0.47770100001071114,276.0834765000036,None,276.5829056000075,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
left,left,,,,,0,22,22,0,0.014326489996165037,1.014326489996165,278.05893730001117,None,278.4147076000081,None,279.4135787999985,None,284.4262724,None,284.4262724,None,f,0.6456379000010202,284.4262724,None,285.0920283000014,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
left,left,,,,,0,23,23,5,0.014299090005806647,1.0142990900058066,286.56694300001254,None,286.67387920001056,None,287.6731165000092,None,291.6864160000114,None,291.6864160000114,None,j,0.9923239000054309,291.6864160000114,None,292.70208030000504,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,left,,,,,0,24,24,55,0.014379490006831475,1.0143794900068315,294.1774211000011,None,294.28388780000387,None,295.28311830000894,None,299.2967875000031,None,299.2967875000031,None,f,0.3242026999942027,299.2967875000031,None,299.6463122999994,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,left,,,,,0,25,25,52,0.014003690012032166,1.0140036900120322,301.12122670000826,None,301.2283407000068,None,302.22704440000234,None,305.6409233000013,None,305.6409233000013,None,f,0.4556490999966627,305.6409233000013,None,306.1237003999995,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
right,left,,,,,0,26,26,37,0.014376389983226545,1.0143763899832265,307.59885990001203,None,307.9556284999999,None,308.95455010001024,None,313.467309700005,None,313.467309700005,None,j,0.4587333999952534,313.467309700005,None,313.95029259999865,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,right,,,,,0,27,27,78,0.01452749001327902,1.014527490013279,315.42578630000935,None,315.78191530000186,None,316.780917600001,None,320.19484720000764,None,320.19484720000764,None,f,0.573839599994244,320.19484720000764,None,320.79412890000094,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
left,left,,,,,0,28,28,13,0.014112190008745529,1.0141121900087455,322.2688294000109,None,322.3760983000102,None,323.37535370000114,None,326.7896461000055,None,326.7896461000055,None,j,0.6761222999921301,326.7896461000055,None,327.4884369000065,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
right,right,,,,,0,29,29,17,0.014407689988729544,1.0144076899887295,328.96249869999883,None,329.7699536,None,330.7688607000018,None,334.18276380001043,None,334.18276380001043,None,f,0.5102860999904806,334.18276380001043,None,334.7154317000095,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
right,right,,,,,0,30,30,25,0.01438539000810124,1.0143853900081012,336.1897229000024,None,336.29728300000716,None,337.29664910001156,None,341.80959900000016,None,341.80959900000016,None,j,0.32310799999686424,341.80959900000016,None,342.1591424000071,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,right,,,,,0,31,31,66,0.01426449000427965,1.0142644900042797,343.63385579999886,None,343.9907615999982,None,344.98982770000293,None,349.50281380000524,None,349.50281380000524,None,j,0.8022612999920966,349.50281380000524,None,350.33509649999905,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
right,right,,,,,0,32,32,22,0.014170990005368367,1.0141709900053684,351.81127760000527,None,352.61692210000183,None,353.6157426999998,None,358.12850320000143,None,358.12850320000143,None,j,0.5520480000122916,358.12850320000143,None,358.71139770001173,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
right,right,,,,,0,33,33,20,0.014605889984522946,1.014605889984523,360.1862989000074,None,360.5432710000023,None,361.5419818000082,None,366.554452700002,None,366.554452700002,None,j,0.35393399999884423,366.554452700002,None,366.9372721000109,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,right,,,,,0,34,34,75,0.01510248999693431,1.0151024899969343,368.41090760000225,None,368.76927850001084,None,369.7681395000109,None,373.182043000008,None,373.182043000008,None,j,0.5468586000060895,373.182043000008,None,373.7481043000007,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,right,,,,,0,35,35,70,0.014123689994448796,1.0141236899944488,375.22388160000264,None,375.33036980000907,None,376.3293151000107,None,379.74307730000874,None,379.74307730000874,None,f,0.5936017999920296,379.74307730000874,None,380.3590038000111,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,left,,,,,0,36,36,54,0.014481090009212494,1.0144810900092125,381.8352492000122,None,382.1909607999987,None,383.1897775000107,None,387.20344510000723,None,387.20344510000723,None,j,0.9316259000042919,387.20344510000723,None,388.1521381000057,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
left,left,,,,,0,37,37,15,0.014805489976424724,1.0148054899764247,389.62657440001203,None,389.73420610000903,None,390.73355010000523,None,395.74571950000245,None,395.74571950000245,None,f,0.6777393000083975,395.74571950000245,None,396.44496010000876,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
right,left,,,,,0,38,38,38,0.014246590013499372,1.0142465900134994,397.9198222000123,None,398.72653840000567,None,399.72530460001144,None,404.2383487000043,None,404.2383487000043,None,j,0.8000396999996156,404.2383487000043,None,405.05412140001135,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
left,left,,,,,0,39,39,1,0.014192989998264238,1.0141929899982642,406.5294245000114,None,407.73527760000434,None,408.7343506000034,None,412.7475775000057,None,412.7475775000057,None,f,0.32851259999733884,412.7475775000057,None,413.0973665000056,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,left,,,,,0,40,40,48,0.014530090003972873,1.0145300900039729,414.57255660000374,None,415.77833549999923,None,416.7775055000093,None,421.78993600000103,None,421.78993600000103,None,j,0.8665357999998378,421.78993600000103,None,422.6720217000111,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,right,,,,,0,41,41,69,0.014275890003773384,1.0142758900037734,424.14811490000284,None,424.5037927000085,None,425.50295140000526,None,429.51639460001024,None,429.51639460001024,None,f,0.6336860000010347,429.51639460001024,None,430.1655587999994,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,right,,,,,0,42,42,61,0.01414609000494238,1.0141460900049424,431.640893600008,None,432.8466088999994,None,433.84576590001234,None,437.259833300006,None,437.259833300006,None,j,0.5599980999977561,437.259833300006,None,437.8421243000048,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
left,right,,,,,0,43,43,33,0.014378389998455532,1.0143783899984555,439.3163734000118,None,440.1235263999988,None,441.1228068000055,None,444.53649450000376,None,444.53649450000376,None,f,0.35263349999149796,444.53649450000376,None,444.9193107000028,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,right,,,,,0,44,44,77,0.013955490008811466,1.0139554900088115,446.39489300000423,None,446.5013328000059,None,447.5004845000076,None,450.91443889999937,None,450.91443889999937,None,j,0.4491701999941142,450.91443889999937,None,451.38070910000533,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
right,right,,,,,0,45,45,28,0.014719889994012192,1.0147198899940122,452.8554344000004,None,454.0613909000094,None,455.0605115000071,None,459.5732863000012,None,459.5732863000012,None,j,0.3455065000016475,459.5732863000012,None,459.93967160000466,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
left,left,,,,,0,46,46,3,0.013914690003730357,1.0139146900037304,461.4145647000114,None,462.6209119999985,None,463.619683900004,None,468.1326757000061,None,468.1326757000061,None,j,0.642881399995531,468.1326757000061,None,468.7986824000109,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
left,left,,,,,0,47,47,9,0.014411989992368035,1.014411989992368,470.2740558000078,None,470.63028940001095,None,471.629316999999,None,475.64278500000364,None,475.64278500000364,None,f,0.3066106000042055,475.64278500000364,None,475.97566710000683,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
left,left,,,,,0,48,48,14,0.014753490017028525,1.0147534900170285,477.4506854000065,None,477.80746710000676,None,478.8065908999997,None,483.319493300005,None,483.319493300005,None,f,0.5731866999994963,483.319493300005,None,483.9187119999988,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,right,,,,,0,49,49,72,0.01399188999494072,1.0139918899949407,485.39351930000703,None,486.59998490000726,None,487.5991703000036,None,492.61133510000946,None,492.61133510000946,None,j,0.38485319999745116,492.61133510000946,None,493.01077030001034,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
left,right,,,,,0,50,50,32,0.013909690009313636,1.0139096900093136,494.486166600007,None,494.84262070000113,None,495.8417680999992,None,500.85410540000885,None,500.85410540000885,None,f,0.4236226000066381,500.85410540000885,None,501.3035411000019,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,right,,,,,0,51,51,63,0.014723090003826655,1.0147230900038267,502.7785134000005,None,502.8853395000042,None,503.8845360000123,None,508.89710080000805,None,508.89710080000805,None,j,0.33852409999235533,508.89710080000805,None,509.26321350000217,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
right,left,,,,,0,52,52,36,0.014863090007565916,1.014863090007566,510.73742290001246,None,510.845089800001,None,511.8444775000098,None,516.8569057999994,None,516.8569057999994,None,j,0.416739400010556,516.8569057999994,None,517.2894822000089,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,right,,,,,0,53,53,62,0.014377489991602488,1.0143774899916025,518.7649114000087,None,519.9708611000096,None,520.9698562999984,None,525.482775299999,None,525.482775299999,None,f,0.5890896999917459,525.482775299999,None,526.0988494000048,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,left,,,,,0,54,54,47,0.01470229000551626,1.0147022900055163,527.572619700004,None,528.3802870000072,None,529.3791872000002,None,533.3924952000089,None,533.3924952000089,None,j,0.5834750999929383,533.3924952000089,None,533.9918921000062,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,left,,,,,0,55,55,57,0.014039289992069826,1.0140392899920698,535.4684907000046,None,535.5735998000018,None,536.5728616999986,None,539.9867357000039,None,539.9867357000039,None,j,0.6430928999907337,539.9867357000039,None,540.6527773000125,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,right,,,,,0,56,56,60,0.013740289985435084,1.013740289985435,542.1281113000005,None,542.2346860000107,None,543.2338978000043,None,547.7466329000017,None,547.7466329000017,None,f,0.648259199995664,547.7466329000017,None,548.4126503000007,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
none,left,,,,,0,57,57,49,0.0138562899956014,1.0138562899956014,549.887974000012,None,549.994418000002,None,550.9936140000063,None,554.4076256000117,None,554.4076256000117,None,j,0.49132109999482054,554.4076256000117,None,554.9237422000006,None,,,,,,,SS91,2022_Mar_06_0953,rdk-discrimination,2021.2.3,59.944635133868026,
