cue,direction,practice_block_loop.thisRepN,practice_block_loop.thisTrialN,practice_block_loop.thisN,practice_block_loop.thisIndex,main_blocks_loop.thisRepN,main_blocks_loop.thisTrialN,main_blocks_loop.thisN,main_blocks_loop.thisIndex,static_isi.started,static_isi.stopped,fixation_pre.started,fixation_pre.stopped,image.started,image.stopped,fixation_post.started,fixation_post.stopped,dots_background.started,dots_background.stopped,dots_stimulus.started,dots_stimulus.stopped,dots_keyboard_response.keys,dots_keyboard_response.rt,dots_keyboard_response.started,dots_keyboard_response.stopped,feedback_text.started,feedback_text.stopped,instruction_main_text.started,instruction_main_text.stopped,instruction_main_keyboard_response.keys,instruction_main_keyboard_response.rt,instruction_main_keyboard_response.started,instruction_main_keyboard_response.stopped,Pseudonym,date,expName,psychopyVersion,frameRate,
right,left,,,,,0,12,12,38,0.012498560070525855,1.0124985600705259,168.8268592999666,None,169.18064330000198,None,170.18080530001316,None,175.19081890000962,None,175.19081890000962,None,f,0.5362694999785163,175.19081890000962,None,175.75000780000119,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
right,right,,,,,0,13,13,19,0.012745959975291044,1.012745959975291,177.24400810000952,None,178.04911500000162,None,179.04738639999414,None,183.0484725999995,None,183.0484725999995,None,j,0.3859896000358276,183.0484725999995,None,183.4515760000213,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
left,left,,,,,0,14,14,8,0.012253760010935366,1.0122537600109354,184.9437555000186,None,185.04723169998033,None,186.04747829999542,None,191.0486201000167,None,191.0486201000167,None,j,0.54732499999227,191.0486201000167,None,191.62783680000575,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,left,,,,,0,15,15,59,0.01265176001470536,1.0126517600147054,193.10899430001155,None,193.46376989997225,None,194.46383889997378,None,199.4676909999689,None,199.4676909999689,None,f,0.41529689996968955,199.4676909999689,None,199.93575579999015,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
left,left,,,,,0,16,16,12,0.012499659962486476,1.0124996599624865,201.42699289997108,None,202.63365119998343,None,203.6304502999992,None,207.03204540000297,None,207.03204540000297,None,j,0.9149000000325032,207.03204540000297,None,207.97609670000384,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,right,,,,,0,17,17,63,0.010871559963561594,1.0108715599635616,209.4617949000094,None,210.6638201000169,None,211.66401339997537,None,215.06997549999505,None,215.06997549999505,None,f,0.41824410000117496,215.06997549999505,None,215.51810470002238,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,left,,,,,0,18,18,50,0.012282659998163581,1.0122826599981636,217.00998490001075,None,218.21357319998788,None,219.21371949999593,None,222.61526250001043,None,222.61526250001043,None,j,1.2682153999921866,222.61526250001043,None,223.90826539997943,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,right,,,,,0,19,19,65,0.012927859963383526,1.0129278599633835,225.39247610000893,None,226.59703180001816,None,227.59718320000684,None,232.5985126000014,None,232.5985126000014,None,f,1.0665328000322916,232.5985126000014,None,233.6836424000212,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,right,,,,,0,20,20,78,0.012752060021739453,1.0127520600217395,235.17531520000193,None,235.98017519997666,None,236.9802858000039,None,240.38123820000328,None,240.38123820000328,None,j,0.8605232000118122,240.38123820000328,None,241.27334269997664,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,left,,,,,0,21,21,56,0.012558260059449822,1.0125582600594498,242.7598144999938,None,242.86453959997743,None,243.8633286000113,None,248.36780259996885,None,248.36780259996885,None,None,,248.36780259996885,None,249.8785292999819,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
right,right,,,,,0,22,22,17,0.014485060062725097,1.014485060062725,251.35905789997196,None,252.56506960000843,None,253.56370609998703,None,257.5674769000034,None,257.5674769000034,None,j,0.8522659000009298,257.5674769000034,None,258.4521573999664,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
left,left,,,,,0,23,23,14,0.012352959951385856,1.0123529599513859,259.9435928000021,None,260.2984154999722,None,261.29662699997425,None,266.2977945000166,None,266.2977945000166,None,j,0.8771509999642149,266.2977945000166,None,267.20874979998916,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
left,left,,,,,0,24,24,5,0.01220876001752913,1.0122087600175291,268.692898600013,None,269.0483041999978,None,270.04655169998296,None,274.0515048999805,None,274.0515048999805,None,f,0.7146954999770969,274.0515048999805,None,274.79038109997055,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
right,right,,,,,0,25,25,28,0.011643559962976724,1.0116435599629767,276.2763638999895,None,277.0798407999682,None,278.07995669997763,None,283.08102440001676,None,283.08102440001676,None,f,0.8127193999825977,283.08102440001676,None,283.93125650001457,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
right,right,,,,,0,26,26,25,0.012672659999225289,1.0126726599992253,285.4110104999854,None,286.21614919998683,None,287.2124719999847,None,290.6140984999947,None,290.6140984999947,None,f,1.0273888999945484,290.6140984999947,None,291.6651134999702,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,left,,,,,0,27,27,47,0.011698860034812242,1.0116988600348122,293.14776600000914,None,293.964903199987,None,294.9633415999706,None,299.46724919998087,None,299.46724919998087,None,j,1.074672799964901,299.46724919998087,None,300.5666255999822,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,left,,,,,0,28,28,53,0.012716260040178895,1.012716260040179,302.058678100002,None,302.86302029999206,None,303.8631141000078,None,307.86398329999065,None,307.86398329999065,None,j,0.9782699000206776,307.86398329999065,None,308.8647536999779,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
right,right,,,,,0,29,29,30,0.012795960064977407,1.0127959600649774,310.3591294999933,None,311.56302770000184,None,312.56290560000343,None,316.56390860001557,None,316.56390860001557,None,j,0.658479499979876,316.56390860001557,None,317.256812800013,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,right,,,,,0,30,30,61,0.012390760006383061,1.012390760006383,318.7413339000195,None,319.9462037999765,None,320.94645879999734,None,324.9501943999785,None,324.9501943999785,None,f,0.7904922000016086,324.9501943999785,None,325.7816414000117,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,left,,,,,0,31,31,54,0.012554359971545637,1.0125543599715456,327.2751556999865,None,328.4809770999709,None,329.4793965999852,None,334.48447700002,None,334.48447700002,None,f,0.7905697000096552,334.48447700002,None,335.308680200018,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,right,,,,,0,32,32,62,0.012717360048554838,1.0127173600485548,336.79159239999717,None,336.8958410000196,None,337.8959432999836,None,342.89698949997546,None,342.89698949997546,None,f,0.7626545000239275,342.89698949997546,None,343.69147469999734,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,right,,,,,0,33,33,68,0.012693660042714328,1.0126936600427143,345.17504220001865,None,345.2793483000132,None,346.27958129998296,None,350.28046280000126,None,350.28046280000126,None,f,0.7171450000023469,350.28046280000126,None,351.0168729000143,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
right,left,,,,,0,34,34,39,0.012527860002592206,1.0125278600025922,352.50901719997637,None,353.312426999968,None,354.3125834999955,None,359.3159824999748,None,359.3159824999748,None,j,0.7477733999839984,359.3159824999748,None,360.08582709997427,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
left,left,,,,,0,35,35,0,0.012517359980847687,1.0125173599808477,361.5756597999716,None,362.7815386999864,None,363.7794039999717,None,368.2800653000013,None,368.2800653000013,None,f,0.7460850999923423,368.2800653000013,None,369.0564796999679,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,right,,,,,0,36,36,69,0.012688460003118962,1.012688460003119,370.54265349998605,None,371.7476484000217,None,372.7460452999803,None,376.7498787000077,None,376.7498787000077,None,f,0.6662004999816418,376.7498787000077,None,377.4464688000153,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
right,right,,,,,0,37,37,24,0.012256959977094084,1.012256959977094,378.92528640001547,None,379.28203719999874,None,380.27900719997706,None,385.2831560000195,None,385.2831560000195,None,j,0.544278800021857,385.2831560000195,None,385.85938420001185,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,right,,,,,0,38,38,75,0.012484660022892058,1.012484660022892,387.342935499968,None,387.448507299996,None,388.4460189999663,None,392.4493950000033,None,392.4493950000033,None,f,0.44109079998452216,392.4493950000033,None,392.92184359999374,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
right,right,,,,,0,39,39,29,0.012599660025443882,1.0125996600254439,394.4102306999848,None,395.61481200001435,None,396.6123251999961,None,401.6160845999839,None,401.6160845999839,None,j,0.38694960001157597,401.6160845999839,None,402.0304373999825,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,right,,,,,0,40,40,79,0.012936060025822371,1.0129360600258224,403.52517129998887,None,404.32885190000525,None,405.3287925000186,None,409.8297420999734,None,409.8297420999734,None,f,0.512788099993486,409.8297420999734,None,410.3741297000088,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
right,right,,,,,0,41,41,18,0.011319960001856089,1.011319960001856,411.85903340001823,None,413.06208309996873,None,414.0624030000181,None,418.06685629999265,None,418.06685629999265,None,f,1.1997372999903746,418.06685629999265,None,419.299920200021,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,left,,,,,0,42,42,49,0.01276886003324762,1.0127688600332476,420.79038780002156,None,421.5953462999896,None,422.59549889998743,None,425.99626490002265,None,425.99626490002265,None,j,0.44516429997747764,425.99626490002265,None,426.4644199999748,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,right,,,,,0,43,43,67,0.012474560004193336,1.0124745600041933,427.9571973999846,None,428.76202630001353,None,429.7621787000098,None,433.7660210999893,None,433.7660210999893,None,f,1.029814700013958,433.7660210999893,None,434.8152542000171,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,left,,,,,0,44,44,51,0.012703960004728287,1.0127039600047283,436.30701639998006,None,437.11194949998753,None,438.1119982000091,None,441.51300550001906,None,441.51300550001906,None,f,0.6113093000021763,441.51300550001906,None,442.1564567000023,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
left,right,,,,,0,45,45,32,0.012317659973632544,1.0123176599736325,443.64210920000914,None,444.44766259996686,None,445.44499410002027,None,449.9467647999991,None,449.9467647999991,None,j,0.41448310000123456,449.9467647999991,None,450.3807494000066,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,right,,,,,0,46,46,66,0.012714360025711358,1.0127143600257114,451.87358830001904,None,453.0784706000122,None,454.0786648999783,None,459.0796043999726,None,459.0796043999726,None,f,0.8660034000058658,459.0796043999726,None,459.97763480001595,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
right,right,,,,,0,47,47,23,0.012747960048727691,1.0127479600487277,461.4571983999922,None,461.5629005000228,None,462.56167309999,None,466.56277359998785,None,466.56277359998785,None,f,0.812294400006067,466.56277359998785,None,467.39824179996504,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
left,left,,,,,0,48,48,7,0.012765460065566003,1.012765460065566,468.89010379998945,None,470.09670840000035,None,471.09524950000923,None,475.0973442000104,None,475.0973442000104,None,f,0.6668724000337534,475.0973442000104,None,475.79685470002005,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
right,right,,,,,0,49,49,16,0.012718559999484569,1.0127185599994846,477.2913752999739,None,477.39763039996615,None,478.3949072000105,None,482.8962979000062,None,482.8962979000062,None,j,0.6636906000203453,482.8962979000062,None,483.5893698,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
left,right,,,,,0,50,50,33,0.012774959963280708,1.0127749599632807,485.0736049999832,None,486.2797733999905,None,487.2785077000153,None,490.67938909999793,None,490.67938909999793,None,j,0.7457928999792784,490.67938909999793,None,491.4489708999754,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
right,right,,,,,0,51,51,31,0.01276576000964269,1.0127657600096427,492.94061240000883,None,494.14464090002,None,495.144890399999,None,500.14587489998667,None,500.14587489998667,None,f,1.1346181000117213,500.14587489998667,None,501.30809070001123,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,right,,,,,0,52,52,73,0.012749059998895973,1.012749059998896,502.7908812999958,None,502.89728729997296,None,503.89467760000844,None,508.3955389999901,None,508.3955389999901,None,j,0.8495060999994166,508.3955389999901,None,509.2706429999671,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
none,left,,,,,0,53,53,42,0.012737860030028969,1.012737860030029,510.75644909997936,None,511.5629737999989,None,512.5613904999918,None,517.0661927000037,None,517.0661927000037,None,f,0.34151009999914095,517.0661927000037,None,517.4312185000163,None,,,,,,,VPN01,2022_Mar_01_2142,rdk-discrimination,2021.2.3,59.986311110354,
