cue,direction,practice_block_loop.thisRepN,practice_block_loop.thisTrialN,practice_block_loop.thisN,practice_block_loop.thisIndex,main_blocks_loop.thisRepN,main_blocks_loop.thisTrialN,main_blocks_loop.thisN,main_blocks_loop.thisIndex,static_isi.started,static_isi.stopped,fixation_pre.started,fixation_pre.stopped,image.started,image.stopped,fixation_post.started,fixation_post.stopped,dots_background.started,dots_background.stopped,dots_stimulus.started,dots_stimulus.stopped,dots_keyboard_response.keys,dots_keyboard_response.started,dots_keyboard_response.stopped,feedback_text.started,feedback_text.stopped,dots_keyboard_response.rt,instruction_main_text.started,instruction_main_text.stopped,instruction_main_keyboard_response.keys,instruction_main_keyboard_response.rt,instruction_main_keyboard_response.started,instruction_main_keyboard_response.stopped,Pseudonym,date,expName,psychopyVersion,frameRate,
left,right,,,,,0,60,60,35,0.03211872699966989,2.03211872699967,638.8676443720001,None,640.0708618670001,None,641.102073951,None,645.608878905,None,645.608878905,None,j,645.608878905,None,646.4211660340002,None,0.7582696270001179,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,left,,,,,0,61,61,7,0.03211414600036733,2.0321141460003673,648.889000617,None,649.691892109,None,650.7231451350003,None,654.7295926730003,None,654.7295926730003,None,f,654.7295926730003,None,655.5437661630003,None,0.7653933729998244,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,0,62,62,70,0.03212129600024127,2.0321212960002413,658.0434321590001,None,658.1453438820004,None,659.1773396220001,None,663.6841494750001,None,663.6841494750001,None,j,663.6841494750001,None,665.01486187,None,1.2679839779998474,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,0,63,63,45,0.0321093379998274,2.0321093379998274,667.514685269,None,668.3170071540003,None,669.3488012920002,None,672.7550259680002,None,672.7550259680002,None,j,672.7550259680002,None,674.1843895100001,None,1.3560544120000486,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,left,,,,,0,64,64,14,0.03211230299984891,2.032112302999849,676.6522338250002,None,677.8551690510003,None,678.886629136,None,683.8936567350001,None,683.8936567350001,None,f,683.8936567350001,None,684.625718404,None,0.6564173080000728,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,left,,,,,0,65,65,9,0.0321182709999448,2.032118270999945,687.123677821,None,688.3241328090003,None,689.3248740870004,None,694.3319980470001,None,694.3319980470001,None,f,694.3319980470001,None,695.0475366660003,None,0.6504031499998746,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,0,66,66,72,0.03211031199998615,2.032110311999986,697.5454093660001,None,697.9139377660003,None,698.9461350000001,None,702.9528049790001,None,702.9528049790001,None,f,702.9528049790001,None,703.8651206570003,None,0.8663144070001181,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,right,,,,,0,67,67,23,0.03212685700009388,2.032126857000094,706.332945703,None,706.4353231730001,None,707.4667314380004,None,710.87115451,None,710.87115451,None,j,710.87115451,None,711.385399449,None,0.4381458349998866,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,left,,,,,0,68,68,4,0.03212827200013635,2.0321282720001363,713.8532918650003,None,714.2197404910003,None,715.2205947560001,None,718.6269264150001,None,718.6269264150001,None,None,718.6269264150001,None,720.1395844490003,None,,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,0,69,69,59,0.0322171839998191,2.032217183999819,722.607275114,None,722.7091787310001,None,723.7409777960002,None,727.747832342,None,727.747832342,None,f,727.747832342,None,728.4267473350001,None,0.6312390709999818,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,0,70,70,49,0.03212888899997779,2.032128888999978,730.894466017,None,731.2634358960004,None,732.2951707930001,None,735.7015464400001,None,735.7015464400001,None,f,735.7015464400001,None,736.6140040200003,None,0.8346058310003173,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,right,,,,,0,71,71,30,0.03153791299973818,2.031537912999738,739.0817076120002,None,739.4511480790002,None,740.48247348,None,744.4865169080003,None,744.4865169080003,None,j,744.4865169080003,None,745.2199103970001,None,0.6990933590000168,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,0,72,72,42,0.03188951700030884,2.031889517000309,747.7180211680002,None,748.9187121060004,None,749.9522498790002,None,753.9565711140003,None,753.9565711140003,None,f,753.9565711140003,None,754.6211482800004,None,0.6043118310003592,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,left,,,,,0,73,73,6,0.0324685420005153,2.0324685420005153,757.089015605,None,757.456001736,None,758.4895349640001,None,763.4982633170002,None,763.4982633170002,None,f,763.4982633170002,None,763.9601539200003,None,0.41496975600011865,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,left,,,,,0,74,74,39,0.032114298999658786,2.032114298999659,766.4268731490001,None,766.7950727760003,None,767.8275594650004,None,772.8322423040004,None,772.8322423040004,None,f,772.8322423040004,None,773.5859075060002,None,0.7175860000002103,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,right,,,,,0,75,75,19,0.03200219200016363,2.0320021920001636,776.0813367290002,None,776.1824307290003,None,777.2158645020004,None,782.2192182060003,None,782.2192182060003,None,j,782.2192182060003,None,782.8530417270003,None,0.5857637459998841,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,0,76,76,67,0.03201134499977343,2.0320113449997734,785.352244835,None,785.719658732,None,786.7532806140002,None,791.2572953820004,None,791.2572953820004,None,j,791.2572953820004,None,791.890491482,None,0.5772476560000541,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,0,77,77,78,0.03191233900042789,2.031912339000428,794.390297852,None,795.5909700920001,None,796.6243739690003,None,801.1325219800001,None,801.1325219800001,None,j,801.1325219800001,None,801.947241591,None,0.757285574999969,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,0,78,78,71,0.032262810000247555,2.0322628100002476,804.4462414710001,None,805.278514478,None,806.2803152300003,None,809.6862515740004,None,809.6862515740004,None,j,809.6862515740004,None,810.699213029,None,0.950872980999975,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,right,,,,,0,79,79,22,0.03211065400046209,2.032110654000462,813.1669207180003,None,814.3696991680004,None,815.4013908830002,None,818.8075277020002,None,818.8075277020002,None,j,818.8075277020002,None,819.418732141,None,0.564356212000348,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,left,,,,,1,0,80,6,0.03173320699988835,2.0317332069998884,821.8864441990004,None,823.0879431810004,None,824.0889234300002,None,828.595483003,None,828.595483003,None,f,828.595483003,None,829.1578624640001,None,0.5018182049998359,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,left,,,,,1,1,81,11,0.03248466099967118,2.032484660999671,831.6256491010004,None,832.8282525680002,None,833.8599752070004,None,838.3666720380002,None,838.3666720380002,None,f,838.3666720380002,None,839.0845345560001,None,0.6575012059997789,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,1,2,82,63,0.03213377699967168,2.0321337769996717,841.5803940230003,None,842.3803079140002,None,843.3811321450003,None,846.7874291150001,None,846.7874291150001,None,j,846.7874291150001,None,847.70337634,None,0.8746510380001382,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,1,3,83,43,0.0314923330001875,2.0314923330001875,850.2013889480004,None,851.001629803,None,852.0019954680001,None,856.508908456,None,856.508908456,None,f,856.508908456,None,857.3080889510002,None,0.7461508689998482,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,1,4,84,44,0.03197517000035077,2.0319751700003508,859.804245285,None,860.1713581220001,None,861.2052088200003,None,866.2134222200002,None,866.2134222200002,None,f,866.2134222200002,None,866.9923073940004,None,0.6962897690000318,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,1,5,85,65,0.03212393099965993,2.03212393099966,869.4601983580001,None,869.5620944530001,None,870.5934656890004,None,874.0003552600001,None,874.0003552600001,None,j,874.0003552600001,None,875.3312016510004,None,1.2612515689997963,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,right,,,,,1,6,86,20,0.032117813999775535,2.0321178139997755,877.8311154550001,None,877.93338915,None,878.9648632050003,None,882.3707024670002,None,882.3707024670002,None,j,882.3707024670002,None,883.382407647,None,0.9509278639998229,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,1,7,87,72,0.03226117400026851,2.0322611740002685,885.8507740510004,None,886.6512830680003,None,887.6513166910004,None,891.6581232400004,None,891.6581232400004,None,f,891.6581232400004,None,892.6711815220001,None,0.9653231050001523,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,right,,,,,1,8,88,29,0.03197550199956822,2.0319755019995682,895.1387990150001,None,895.240553607,None,896.2724986590001,None,901.279356047,None,901.279356047,None,j,901.279356047,None,901.9262461940002,None,0.5814191640001809,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,1,9,89,71,0.03191554900013216,2.031915549000132,904.3930622050002,None,904.4935346320003,None,905.4939727260003,None,910.5003713870001,None,910.5003713870001,None,j,910.5003713870001,None,911.213286101,None,0.6690276429999358,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,1,10,90,48,0.03224549100013974,2.0322454910001397,913.681082306,None,914.0484284840004,None,915.0816098380001,None,919.086413683,None,919.086413683,None,f,919.086413683,None,920.100563128,None,0.9662527369996496,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,right,,,,,1,11,91,16,0.032031348000145954,2.032031348000146,922.5681855730004,None,922.937191602,None,923.9688594550003,None,927.975717544,None,927.975717544,None,j,927.975717544,None,928.7036560900001,None,0.6884082649999073,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,1,12,92,79,0.032060404999811,2.032060404999811,931.1722470540003,None,931.5414512550001,None,932.5399290260002,None,937.5457176750001,None,937.5457176750001,None,f,937.5457176750001,None,938.4275125130002,None,0.8381645150002441,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,1,13,93,76,0.032472322000103304,2.0324723220001033,940.9267455640002,None,941.0272381590003,None,942.027231428,None,946.5310181970003,None,946.5310181970003,None,j,946.5310181970003,None,947.196175647,None,0.6151992349996362,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,left,,,,,1,14,94,15,0.032473414999913075,2.032473414999913,949.6648046560003,None,950.8666311800002,None,951.8990524170003,None,956.404548556,None,956.404548556,None,f,956.404548556,None,956.9879533520002,None,0.5426194579999901,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,1,15,95,68,0.03166622399976404,2.031666223999764,959.485749808,None,960.2852963740002,None,961.2871166770001,None,965.2917526810002,None,965.2917526810002,None,j,965.2917526810002,None,966.0226598620002,None,0.6933270130002711,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,1,16,96,74,0.03238934800037896,2.032389348000379,968.489961104,None,968.5901724710002,None,969.6246434960003,None,973.6299678690002,None,973.6299678690002,None,j,973.6299678690002,None,974.4769087230002,None,0.8031053919999067,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,right,,,,,1,17,97,21,0.03244845599965629,2.0324484559996563,976.9445126410001,None,978.1435740280003,None,979.1775171170002,None,983.1827958700001,None,983.1827958700001,None,j,983.1827958700001,None,983.8307997660004,None,0.5929500829997778,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,1,18,98,60,0.03212207899969144,2.0321220789996914,986.2984509180001,None,986.6643381380004,None,987.6650513970003,None,991.6690457550003,None,991.6690457550003,None,j,991.6690457550003,None,992.3400674950003,None,0.6087560740002118,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,1,19,99,50,0.03246719500020845,2.0324671950002084,994.8347729270004,None,996.0353813660004,None,997.0693257540001,None,1000.4749889050004,None,1000.4749889050004,None,f,1000.4749889050004,None,1001.2435415200002,None,0.7197321119997468,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,left,,,,,1,20,100,14,0.03232594399969457,2.0323259439996946,1003.7403937060003,None,1004.541296284,None,1005.5746778390003,None,1009.5807173090002,None,1009.5807173090002,None,f,1009.5807173090002,None,1010.1105402100002,None,0.4593463060000431,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,left,,,,,1,21,101,37,0.03241133500023352,2.0324113350002335,1012.5775077190001,None,1012.945362897,None,1013.9455891780003,None,1018.4503066950001,None,1018.4503066950001,None,f,1018.4503066950001,None,1019.1804543600001,None,0.6579799920000369,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,1,22,102,49,0.03236278400027004,2.03236278400027,1021.6489054830004,None,1022.0160724510001,None,1023.0494491980003,None,1028.0553042850001,None,1028.0553042850001,None,f,1028.0553042850001,None,1028.768588115,None,0.6695298009999533,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,left,,,,,1,23,103,4,0.032464977000017825,2.032464977000018,1031.236573441,None,1031.337646591,None,1032.370571975,None,1035.774177366,None,1035.774177366,None,f,1035.774177366,None,1036.3945388880002,None,0.5691570789999787,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,1,24,104,46,0.03238927699976557,2.0323892769997656,1038.8907817980003,None,1038.9908890820002,None,1040.0243489470004,None,1044.0285052660001,None,1044.0285052660001,None,f,1044.0285052660001,None,1044.759505253,None,0.6536461890000282,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,1,25,105,54,0.032141732999662054,2.032141732999662,1047.227301758,None,1048.428195382,None,1049.4281380890002,None,1053.4339007480003,None,1053.4339007480003,None,j,1053.4339007480003,None,1054.6649590690004,None,1.1574345939998238,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,1,26,106,78,0.03212154200036821,2.032121542000368,1057.1319051680002,None,1057.232562093,None,1058.2660307190004,None,1062.272292869,None,1062.272292869,None,f,1062.272292869,None,1062.9403571030002,None,0.6139586780000172,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,1,27,107,58,0.032385900000008405,2.0323859000000084,1065.435963893,None,1066.236235072,None,1067.236390895,None,1070.642478187,None,1070.642478187,None,f,1070.642478187,None,1071.6050652960002,None,0.9127722739999626,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,left,,,,,1,28,108,38,0.032436930000130815,2.032436930000131,1074.0724197630002,None,1074.441453719,None,1075.474469366,None,1078.8781945690002,None,1078.8781945690002,None,f,1078.8781945690002,None,1079.6765387780001,None,0.7391103919999296,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,right,,,,,1,29,109,30,0.032474540999828605,2.0324745409998286,1082.14410331,None,1082.2452792660001,None,1083.245114109,None,1088.250014569,None,1088.250014569,None,j,1088.250014569,None,1089.098073608,None,0.8027885050000805,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,1,30,110,77,0.03248451699982979,2.03248451699983,1091.5656550180001,None,1092.366650557,None,1093.399140648,None,1098.401577953,None,1098.401577953,None,j,1098.401577953,None,1099.269138272,None,0.8202984780000406,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,left,,,,,1,31,111,3,0.03219522000017605,2.032195220000176,1101.7369630530002,None,1102.1041467290001,None,1103.1365039740003,None,1108.140677891,None,1108.140677891,None,f,1108.140677891,None,1108.8417925950002,None,0.6673612699996738,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,1,32,112,41,0.032405928000116546,2.0324059280001165,1111.3414921800004,None,1112.5422677210004,None,1113.575657934,None,1118.5813451470003,None,1118.5813451470003,None,f,1118.5813451470003,None,1119.1782112700002,None,0.5558384060000208,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,left,,,,,1,33,113,8,0.032093049000195606,2.0320930490001956,1121.6467081360001,None,1122.013859018,None,1123.0466426410003,None,1126.4519376330004,None,1126.4519376330004,None,f,1126.4519376330004,None,1127.217816893,None,0.7281642370003283,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,1,34,114,73,0.03253299700008938,2.0325329970000894,1129.7168706930001,None,1129.8183909490003,None,1130.851023399,None,1135.357237823,None,1135.357237823,None,j,1135.357237823,None,1136.3686084810001,None,0.9525469850000263,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,1,35,115,75,0.03213132900009441,2.0321313290000944,1138.8372317060002,None,1139.2064978340004,None,1140.237738497,None,1144.7449829910001,None,1144.7449829910001,None,j,1144.7449829910001,None,1145.55788815,None,0.7498310470000433,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,right,,,,,1,36,116,22,0.03217312000015227,2.0321731200001523,1148.025032901,None,1149.226845488,None,1150.226523019,None,1154.732900515,None,1154.732900515,None,j,1154.732900515,None,1155.5298222770002,None,0.7326113610001812,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,1,37,117,55,0.03208831400024792,2.032088314000248,1157.9973854170003,None,1158.3659555220001,None,1159.3978140200002,None,1163.403564881,None,1163.403564881,None,j,1163.403564881,None,1164.61696703,None,1.166571673999897,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,1,38,118,66,0.03215388199987501,2.032153881999875,1167.0847997650003,None,1167.18660989,None,1168.218660079,None,1172.7253932530002,None,1172.7253932530002,None,j,1172.7253932530002,None,1173.4210015460003,None,0.626989968000089,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,left,,,,,1,39,119,1,0.03214100099967254,2.0321410009996725,1175.8888574270004,None,1176.6916564970002,None,1177.7231697370003,None,1182.2297337200002,None,1182.2297337200002,None,f,1182.2297337200002,None,1182.842211834,None,0.5573249199997008,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,left,,,,,1,40,120,13,0.03210809499978495,2.032108094999785,1185.3098918360001,None,1186.1127604790004,None,1187.1441545090001,None,1190.5505848780003,None,1190.5505848780003,None,f,1190.5505848780003,None,1191.196233614,None,0.5846937900000739,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,right,,,,,1,41,121,31,0.03208710600029008,2.03208710600029,1193.6638523020001,None,1193.7663846570003,None,1194.797810467,None,1199.80495289,None,1199.80495289,None,j,1199.80495289,None,1200.6686843450002,None,0.7994457529998726,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,left,,,,,1,42,122,9,0.03210959199941499,2.032109591999415,1203.16863079,None,1203.537674449,None,1204.5690856330002,None,1208.575577864,None,1208.575577864,None,f,1208.575577864,None,1209.1104423830002,None,0.4635100689997671,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,left,,,,,1,43,123,12,0.03211651099991286,2.032116510999913,1211.6058668220003,None,1211.708433833,None,1212.7397754870003,None,1216.746427003,None,1216.746427003,None,f,1216.746427003,None,1217.162117549,None,0.3647067070000958,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,left,,,,,1,44,124,0,0.032043344999692636,2.0320433449996926,1219.6595899650001,None,1220.8625246790002,None,1221.8938761260001,None,1226.9010465290003,None,1226.9010465290003,None,j,1226.9010465290003,None,1228.0134524700002,None,1.043444991999877,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,1,45,125,45,0.03215980999993917,2.032159809999939,1230.4815018090003,None,1230.8503500370002,None,1231.882096456,None,1235.888613743,None,1235.888613743,None,j,1235.888613743,None,1236.88449236,None,0.9518795280000631,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,right,,,,,1,46,126,23,0.03212111700031528,2.0321211170003153,1239.352255533,None,1239.7216773540003,None,1240.7528260670001,None,1245.7600513280004,None,1245.7600513280004,None,j,1245.7600513280004,None,1246.6057582580002,None,0.7764137269996354,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,1,47,127,52,0.0321406019997994,2.0321406019997994,1249.074016,None,1249.4418455520004,None,1250.474263256,None,1255.481298185,None,1255.481298185,None,f,1255.481298185,None,1256.232756325,None,0.7031124229997658,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,1,48,128,61,0.03207971499978157,2.0320797149997816,1258.7282166090004,None,1258.8302003640001,None,1259.861975489,None,1263.868753533,None,1263.868753533,None,j,1263.868753533,None,1264.6310091620003,None,0.6997532460000002,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,1,49,129,70,0.032085058000120625,2.0320850580001206,1267.0988992820003,None,1267.4675078220002,None,1268.4994922710002,None,1271.90577403,None,1271.90577403,None,j,1271.90577403,None,1272.668219865,None,0.6946970079998209,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,right,,,,,1,50,130,28,0.032078396000088105,2.032078396000088,1275.1360077990003,None,1275.938479509,None,1276.9701023840003,None,1280.9766635320002,None,1280.9766635320002,None,j,1280.9766635320002,None,1281.555769268,None,0.5358293929998581,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,left,,,,,1,51,131,5,0.03212385700044251,2.0321238570004425,1284.0234692520003,None,1284.392784947,None,1285.424015597,None,1289.4302175110001,None,1289.4302175110001,None,f,1289.4302175110001,None,1290.2431674700001,None,0.7623919550001119,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,right,,,,,1,52,132,34,0.03208133500038457,2.0320813350003846,1292.7110732800002,None,1293.080196074,None,1294.1115894870004,None,1298.117836161,None,1298.117836161,None,j,1298.117836161,None,1298.914006517,None,0.7385954249998576,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,right,,,,,1,53,133,62,0.03216558200028885,2.032165582000289,1301.3815744390004,None,1302.184175837,None,1303.2160415120002,None,1307.7228178090004,None,1307.7228178090004,None,j,1307.7228178090004,None,1308.4851947690004,None,0.6936746780002068,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,right,,,,,1,54,134,33,0.03207964199964408,2.032079641999644,1310.952960044,None,1311.0550522840003,None,1312.0867813290001,None,1315.4931236760003,None,1315.4931236760003,None,j,1315.4931236760003,None,1316.222089672,None,0.6672788270002457,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,right,,,,,1,55,135,27,0.03211582999983875,2.0321158299998388,1318.68986077,None,1318.792217915,None,1319.823874052,None,1323.230027859,None,1323.230027859,None,j,1323.230027859,None,1323.8424458590002,None,0.5385048039997855,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,1,56,136,47,0.03213049200030582,2.032130492000306,1326.3102051350002,None,1326.4119862400003,None,1327.443994317,None,1331.450455275,None,1331.450455275,None,f,1331.450455275,None,1332.214554916,None,0.694068729999799,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,right,,,,,1,57,137,17,0.03211003900014475,2.0321100390001448,1334.714087633,None,1334.8166375980004,None,1335.848011256,None,1339.854307301,None,1339.854307301,None,j,1339.854307301,None,1340.3839101510002,None,0.45816813999999795,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,1,58,138,59,0.03215855600001305,2.032158556000013,1342.851455861,None,1343.22017069,None,1344.25200648,None,1348.2584963240001,None,1348.2584963240001,None,f,1348.2584963240001,None,1348.9043188340002,None,0.600160735999907,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,1,59,139,56,0.03207534100010889,2.032075341000109,1351.3721179150002,None,1351.7408849580002,None,1352.772844688,None,1356.7794252820004,None,1356.7794252820004,None,f,1356.7794252820004,None,1357.8483908500002,None,1.0247217259998251,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,right,,,,,1,60,140,24,0.032128567999734514,2.0321285679997345,1360.3429503810003,None,1361.14582276,None,1362.1773080950002,None,1365.5835192230002,None,1365.5835192230002,None,j,1365.5835192230002,None,1366.8785339160004,None,1.23286742900018,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
left,right,,,,,1,61,141,32,0.03216869800007771,2.0321686980000777,1369.347297413,None,1369.449636404,None,1370.481135473,None,1373.887266873,None,1373.887266873,None,j,1373.887266873,None,1374.8333520620004,None,0.9009055099995749,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,right,,,,,1,62,142,18,0.03205732899959912,2.032057328999599,1377.301198826,None,1378.1040125460004,None,1379.135255745,None,1383.1419340480002,None,1383.1419340480002,None,j,1383.1419340480002,None,1383.8722025290003,None,0.6720644359998005,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
right,left,,,,,1,63,143,36,0.03203008199989199,2.032030081999892,1386.372134063,None,1387.174666422,None,1388.206327153,None,1392.2128252530001,None,1392.2128252530001,None,f,1392.2128252530001,None,1393.0470520560002,None,0.7654356819998611,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
none,left,,,,,1,64,144,42,0.0321197180001036,2.0321197180001036,1395.542948581,None,1396.7454705080004,None,1397.777394925,None,1401.7831439360002,None,1401.7831439360002,None,f,1401.7831439360002,None,1402.948232839,None,1.122946469999988,,,,,,,JH,2022_Mar_07_1403,rdk-discrimination,2021.2.3,29.96142322942526,
