cue,direction,practice_block_loop.thisRepN,practice_block_loop.thisTrialN,practice_block_loop.thisN,practice_block_loop.thisIndex,main_blocks_loop.thisRepN,main_blocks_loop.thisTrialN,main_blocks_loop.thisN,main_blocks_loop.thisIndex,static_isi.started,static_isi.stopped,fixation_pre.started,fixation_pre.stopped,image.started,image.stopped,fixation_post.started,fixation_post.stopped,dots_background.started,dots_background.stopped,dots_stimulus.started,dots_stimulus.stopped,dots_keyboard_response.keys,dots_keyboard_response.rt,dots_keyboard_response.started,dots_keyboard_response.stopped,feedback_text.started,feedback_text.stopped,instruction_main_text.started,instruction_main_text.stopped,instruction_main_keyboard_response.keys,instruction_main_keyboard_response.rt,instruction_main_keyboard_response.started,instruction_main_keyboard_response.stopped,Pseudonym,date,expName,psychopyVersion,frameRate,
right,right,,,,,0,75,75,26,0.012689669849351048,1.012689669849351,718.6214498999761,None,718.7252767999889,None,719.7252445999766,None,723.1270973999053,None,723.1270973999053,None,j,1.0166501000057906,723.1270973999053,None,724.1707497999305,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,left,,,,,0,76,76,50,0.01280676992610097,1.012806769926101,725.6546947999159,None,726.8592699000146,None,727.8589016000042,None,732.3602012000047,None,732.3602012000047,None,f,1.1464278999483213,732.3602012000047,None,733.5275931999786,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
right,right,,,,,0,77,77,24,0.012689670082181692,1.0126896700821817,735.0234409999102,None,735.8261425999226,None,736.8252196999965,None,741.8267328999937,None,741.8267328999937,None,j,0.7560320000629872,741.8267328999937,None,742.6100325000007,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,right,,,,,0,78,78,78,0.012485769926570356,1.0124857699265704,744.1067604999989,None,745.308596399962,None,746.3087186999619,None,749.7094618999399,None,749.7094618999399,None,j,1.262934900005348,749.7094618999399,None,750.9928962999256,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,left,,,,,0,79,79,47,0.012669069925323129,1.0126690699253231,752.4891635999084,None,753.6919688999187,None,754.6917988999048,None,758.0943882999709,None,758.0943882999709,None,j,1.2275344000663608,758.0943882999709,None,759.3548263999401,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,left,,,,,1,0,80,53,0.01270746998488903,1.012707469984889,760.837584599969,None,761.1936678999336,None,762.1915849999059,None,767.1928977000061,None,767.1928977000061,None,f,1.3586917000357062,767.1928977000061,None,768.5840743000153,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
right,right,,,,,1,1,81,22,0.012716770055703819,1.0127167700557038,770.0732630999992,None,770.1753786999034,None,771.1748948999448,None,775.1775117999641,None,775.1775117999641,None,j,1.1477847000351176,775.1775117999641,None,776.3433448999422,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,right,,,,,1,2,82,64,0.012854969943873584,1.0128549699438736,777.8367445999756,None,777.9415912999539,None,778.9416700999718,None,782.9492678999668,None,782.9492678999668,None,j,1.4232998999068514,782.9492678999668,None,784.3936971999938,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,right,,,,,1,3,83,71,0.012523069977760315,1.0125230699777603,785.887387799914,None,787.0914543999825,None,788.0917451999849,None,793.0929139999207,None,793.0929139999207,None,f,1.1593377999961376,793.0929139999207,None,794.2858288999414,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
right,right,,,,,1,4,84,16,0.012721069972030818,1.0127210699720308,795.77121669997,None,796.1245796999428,None,797.1246800000081,None,801.6257715999382,None,801.6257715999382,None,j,1.3057341000530869,801.6257715999382,None,802.9661216000095,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
left,left,,,,,1,5,85,2,0.012709769885987043,1.012709769885987,804.4540603999048,None,804.558059199946,None,805.5581749000121,None,809.5601873999694,None,809.5601873999694,None,f,1.082587799988687,809.5601873999694,None,810.6602039999561,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,right,,,,,1,6,86,78,0.012856770073994994,1.012856770073995,812.1536181999836,None,812.5079623999773,None,813.5079837999074,None,818.5121899999212,None,818.5121899999212,None,f,1.159864200046286,818.5121899999212,None,819.7037137999432,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
right,right,,,,,1,7,87,20,0.012782170088030398,1.0127821700880304,821.1896084999898,None,821.5436448999681,None,822.5411542999791,None,827.0428159999428,None,827.0428159999428,None,j,1.0276725000003353,827.0428159999428,None,828.1018510999857,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,left,,,,,1,8,88,47,0.012813269859179854,1.0128132698591799,829.5902740999591,None,830.7911031999392,None,831.7913419000106,None,836.2925808000145,None,836.2925808000145,None,f,1.4275281000882387,836.2925808000145,None,837.7429538000142,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,left,,,,,1,9,89,42,0.012898669927380979,1.012898669927381,839.2368014999665,None,840.4410281999735,None,841.4411189999664,None,845.9423406999558,None,845.9423406999558,None,j,1.3135015999432653,845.9423406999558,None,847.2858268999262,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,left,,,,,1,10,90,56,0.012699669925495982,1.012699669925496,848.7713519999525,None,849.9741809999105,None,850.9744291999377,None,854.3753892999375,None,854.3753892999375,None,j,1.0825977999484167,854.3753892999375,None,855.4742851000046,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
right,right,,,,,1,11,91,26,0.012788770021870732,1.0127887700218707,856.9546345999697,None,857.309685699991,None,858.3077734999824,None,862.3117454999592,None,862.3117454999592,None,j,0.8767207999480888,862.3117454999592,None,863.2198759999592,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
left,left,,,,,1,12,92,7,0.012728369911201298,1.0127283699112013,864.705320399953,None,865.508101799991,None,866.5073818999808,None,869.9085919999052,None,869.9085919999052,None,f,1.2950462000444531,869.9085919999052,None,871.2249770999188,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
right,left,,,,,1,13,93,37,0.012797669973224401,1.0127976699732244,872.7030507000163,None,873.5073583999183,None,874.5076010000193,None,877.9090356999077,None,877.9090356999077,None,f,1.1286604999331757,877.9090356999077,None,879.0578735999297,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
left,left,,,,,1,14,94,0,0.012838969938457012,1.012838969938457,880.5384789999807,None,880.8906128999079,None,881.8906530999811,None,885.292348899995,None,885.292348899995,None,f,1.2855105999624357,885.292348899995,None,886.6072287999559,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
right,right,,,,,1,15,95,28,0.012809969834052026,1.012809969834052,888.0874333999818,None,889.2914241999388,None,890.2909530999605,None,893.6926903999411,None,893.6926903999411,None,j,1.1150498000206426,893.6926903999411,None,894.8274514999939,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,right,,,,,1,16,96,67,0.012725769891403615,1.0127257698914036,896.3205128000118,None,896.6738882999634,None,897.6738541999366,None,902.1749256999465,None,902.1749256999465,None,f,1.1616344000212848,902.1749256999465,None,903.3690486999694,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,left,,,,,1,17,97,46,0.012894569896161556,1.0128945698961616,904.8525833999738,None,905.2073372999439,None,906.2071036999114,None,910.7086748000002,None,910.7086748000002,None,f,1.1767293999437243,910.7086748000002,None,911.917003099923,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
right,right,,,,,1,18,98,31,0.012787869898602366,1.0127878698986024,913.4045095000183,None,913.7570386999287,None,914.7571695999941,None,919.7588145999471,None,919.7588145999471,None,f,1.1955795000540093,919.7588145999471,None,920.9888891999144,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
left,left,,,,,1,19,99,11,0.013024170068092644,1.0130241700680926,922.4690117000137,None,923.6772381999763,None,924.6739743999206,None,928.0750491999788,None,928.0750491999788,None,f,1.4399435999803245,928.0750491999788,None,929.5514031999046,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,right,,,,,1,20,100,79,0.011844569933600724,1.0118445699336007,931.0386699999217,None,931.3902858999791,None,932.3904854999855,None,936.8913843999617,None,936.8913843999617,None,j,1.112620999920182,936.8913843999617,None,938.0241612999234,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,left,,,,,1,21,101,54,0.012806469923816621,1.0128064699238166,939.5048481000122,None,940.7071740999818,None,941.7069135999773,None,946.2086575999856,None,946.2086575999856,None,f,1.3186475000111386,946.2086575999856,None,947.5567900999449,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,left,,,,,1,22,102,43,0.012806370039470494,1.0128063700394705,949.036314799916,None,949.3901471999707,None,950.3904120000079,None,955.3917465999257,None,955.3917465999257,None,f,1.2630445999093354,955.3917465999257,None,956.6760670999065,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
