cue,direction,practice_block_loop.thisRepN,practice_block_loop.thisTrialN,practice_block_loop.thisN,practice_block_loop.thisIndex,main_blocks_loop.thisRepN,main_blocks_loop.thisTrialN,main_blocks_loop.thisN,main_blocks_loop.thisIndex,static_isi.started,static_isi.stopped,fixation_pre.started,fixation_pre.stopped,image.started,image.stopped,fixation_post.started,fixation_post.stopped,dots_background.started,dots_background.stopped,dots_stimulus.started,dots_stimulus.stopped,dots_keyboard_response.keys,dots_keyboard_response.rt,dots_keyboard_response.started,dots_keyboard_response.stopped,feedback_text.started,feedback_text.stopped,instruction_main_text.started,instruction_main_text.stopped,instruction_main_keyboard_response.keys,instruction_main_keyboard_response.rt,instruction_main_keyboard_response.started,instruction_main_keyboard_response.stopped,Pseudonym,date,expName,psychopyVersion,frameRate,
left,left,,,,,0,51,51,8,0.015351308099980088,1.01535130809998,519.675818008,None,519.7781690339999,None,520.776677033,None,524.78032298,None,524.78032298,None,j,0.6622263980000298,524.78032298,None,525.4791849439999,None,,,,,,,NS,2022_Mar_07_1331,rdk-discrimination,2021.2.3,59.93825975636707,
none,left,,,,,0,52,52,44,0.015322049100177537,1.0153220491001775,526.962744215,None,528.164931914,None,529.1639014159999,None,532.567433609,None,532.567433609,None,f,1.0031233880001764,532.567433609,None,533.599627403,None,,,,,,,NS,2022_Mar_07_1331,rdk-discrimination,2021.2.3,59.93825975636707,
none,left,,,,,0,53,53,40,0.015315852100229677,1.0153158521002297,535.083179931,None,535.18514522,None,536.183870446,None,540.6877615729999,None,540.6877615729999,None,f,1.146827574000099,540.6877615729999,None,541.8708570339999,None,,,,,,,NS,2022_Mar_07_1331,rdk-discrimination,2021.2.3,59.93825975636707,
none,left,,,,,0,54,54,43,0.01533968410012676,1.0153396841001268,543.353812816,None,544.5559391199998,None,545.555368767,None,550.0589433459999,None,550.0589433459999,None,j,1.0237117530000432,550.0589433459999,None,551.1246661469999,None,,,,,,,NS,2022_Mar_07_1331,rdk-discrimination,2021.2.3,59.93825975636707,
right,left,,,,,0,55,55,37,0.015309386099943367,1.0153093860999434,552.608116455,None,553.8104524439999,None,554.8095800919999,None,558.213033565,None,558.213033565,None,f,0.8455802020000647,558.213033565,None,559.094919578,None,,,,,,,NS,2022_Mar_07_1331,rdk-discrimination,2021.2.3,59.93825975636707,
none,left,,,,,0,56,56,59,0.015322768099849782,1.0153227680998498,560.579456023,None,561.7805885429999,None,562.7800793569999,None,566.783580611,None,566.783580611,None,f,1.0430512739999358,566.783580611,None,567.86572435,None,,,,,,,NS,2022_Mar_07_1331,rdk-discrimination,2021.2.3,59.93825975636707,
right,right,,,,,0,57,57,26,0.015323943099929238,1.0153239430999292,569.3496143419999,None,570.5516737939998,None,571.5507816149999,None,575.5542489589999,None,575.5542489589999,None,j,0.6883388969999942,575.5542489589999,None,576.270642935,None,,,,,,,NS,2022_Mar_07_1331,rdk-discrimination,2021.2.3,59.93825975636707,
left,left,,,,,0,58,58,7,0.015324210100288838,1.0153242101002888,577.753556234,None,577.855862818,None,578.854299062,None,583.858338531,None,583.858338531,None,f,1.0161839889999555,583.858338531,None,584.9082372899999,None,,,,,,,NS,2022_Mar_07_1331,rdk-discrimination,2021.2.3,59.93825975636707,
none,right,,,,,0,59,59,77,0.015303288099858037,1.015303288099858,586.390797164,None,586.74289883,None,587.7417321459999,None,592.246028983,None,592.246028983,None,j,0.8286123990001215,592.246028983,None,593.110826661,None,,,,,,,NS,2022_Mar_07_1331,rdk-discrimination,2021.2.3,59.93825975636707,
none,right,,,,,0,60,60,75,0.015324373100384037,1.015324373100384,594.5946613069999,None,594.9465468949999,None,595.945647187,None,599.3491625119999,None,599.3491625119999,None,j,0.7094849259999592,599.3491625119999,None,600.0976953609999,None,,,,,,,NS,2022_Mar_07_1331,rdk-discrimination,2021.2.3,59.93825975636707,
left,right,,,,,0,61,61,35,0.015360140100256103,1.015360140100256,601.5816549319999,None,601.683911123,None,602.6820316309999,None,607.185942904,None,607.185942904,None,j,0.8005397780000294,607.185942904,None,608.0206797459999,None,,,,,,,NS,2022_Mar_07_1331,rdk-discrimination,2021.2.3,59.93825975636707,
right,right,,,,,0,62,62,21,0.015319822099854719,1.0153198220998547,609.5187695609999,None,610.720984053,None,611.719842054,None,616.7240134689999,None,616.7240134689999,None,j,0.646661019000021,616.7240134689999,None,617.406078398,None,,,,,,,NS,2022_Mar_07_1331,rdk-discrimination,2021.2.3,59.93825975636707,
left,right,,,,,0,63,63,34,0.01533389810015251,1.0153338981001525,618.8895265699999,None,618.99258187,None,619.99042122,None,623.3940200389999,None,623.3940200389999,None,j,1.0004639680000764,623.3940200389999,None,624.429714111,None,,,,,,,NS,2022_Mar_07_1331,rdk-discrimination,2021.2.3,59.93825975636707,
left,left,,,,,0,64,64,1,0.015354150100165498,1.0153541501001655,625.9266997779999,None,626.2787592359999,None,627.2771962749999,None,631.280922653,None,631.280922653,None,f,1.0577406919999248,631.280922653,None,632.379697645,None,,,,,,,NS,2022_Mar_07_1331,rdk-discrimination,2021.2.3,59.93825975636707,
none,right,,,,,0,65,65,65,0.015327568100246936,1.015327568100247,633.863781936,None,633.9650121880001,None,634.9642238159998,None,638.367744216,None,638.367744216,None,j,0.8668065940000815,638.367744216,None,639.266410975,None,,,,,,,NS,2022_Mar_07_1331,rdk-discrimination,2021.2.3,59.93825975636707,
left,left,,,,,0,66,66,14,0.015329539100321199,1.0153295391003212,640.7498877449999,None,641.9524191649999,None,642.951296584,None,646.9551268229999,None,646.9551268229999,None,None,,646.9551268229999,None,648.470889139,None,,,,,,,NS,2022_Mar_07_1331,rdk-discrimination,2021.2.3,59.93825975636707,
none,left,,,,,0,67,67,53,0.015469583099957163,1.0154695830999572,649.93773542,None,650.039481124,None,651.038412647,None,655.5423439959999,None,655.5423439959999,None,f,0.8923251530000016,655.5423439959999,None,656.474359852,None,,,,,,,NS,2022_Mar_07_1331,rdk-discrimination,2021.2.3,59.93825975636707,
none,left,,,,,0,68,68,55,0.015317540100113547,1.0153175401001135,657.958515275,None,658.059756492,None,659.0589857419999,None,664.063073998,None,664.063073998,None,j,0.6195467139998527,664.063073998,None,664.728329316,None,,,,,,,NS,2022_Mar_07_1331,rdk-discrimination,2021.2.3,59.93825975636707,
