trial,ID,cue,direction,response,rt,choice,correct,condition
19,VP1,none,left,0,0.8576049999101087,left,1,neutral
20,VP1,right,left,0,1.2286990999709817,left,1,invalid
21,VP1,right,left,1,1.282206799951382,right,0,invalid
22,VP1,none,left,0,1.0839066000189632,left,1,neutral
23,VP1,right,right,1,0.8031220999546349,right,1,valid
24,VP1,left,right,0,NA,left,0,invalid
25,VP1,right,right,1,0.9434410999529064,right,1,valid
26,VP1,left,left,0,0.660815899958834,left,1,valid
27,VP1,none,left,0,0.9527990000788122,left,1,neutral
28,VP1,left,right,1,0.7801693000365049,right,1,invalid
29,VP1,right,right,0,0.8792047000024468,left,0,valid
30,VP1,left,left,0,0.947859299951233,left,1,valid
31,VP1,right,right,1,0.7675737000536174,right,1,valid
32,VP1,none,left,0,0.8428106000646949,left,1,neutral
33,VP1,none,right,1,0.8762560000177473,right,1,neutral
34,VP1,none,left,0,0.7675182999810204,left,1,neutral
35,VP1,none,right,1,0.8265376000199467,right,1,neutral
36,VP1,none,right,0,0.9280908999498934,left,0,neutral
37,VP1,right,right,1,0.9738111000042408,right,1,valid
38,VP1,right,right,1,0.9794260000344366,right,1,valid
39,VP1,none,right,0,0.849994899937883,left,0,neutral
40,VP1,left,left,0,0.945997800095938,left,1,valid
41,VP1,right,right,1,0.9108042999869213,right,1,valid
42,VP1,none,right,0,1.0687794999685138,left,0,neutral
43,VP1,left,left,1,1.4459189999615774,right,0,valid
44,VP1,none,right,1,1.010873100021854,right,1,neutral
45,VP1,none,right,0,1.027083299937658,left,0,neutral
46,VP1,none,right,1,0.5277465999824926,right,1,neutral
47,VP1,left,left,0,0.9169324000831692,left,1,valid
48,VP1,none,left,0,1.358852699981071,left,1,neutral
49,VP1,none,right,1,1.2397887000115588,right,1,neutral
50,VP1,none,right,0,0.7551538000116125,left,0,neutral
51,VP1,none,right,1,0.9611090000253172,right,1,neutral
52,VP1,none,right,0,0.9644414000213146,left,0,neutral
53,VP1,left,left,1,0.8993412000127137,right,0,valid
54,VP1,none,left,1,0.877369900001213,right,0,neutral
55,VP1,left,left,0,1.0631923000328245,left,1,valid
56,VP1,none,left,1,0.9442960999440402,right,0,neutral
57,VP1,right,right,1,1.3132914999732748,right,1,valid
58,VP1,none,right,1,1.1426426999969408,right,1,neutral
59,VP1,left,left,1,1.0961769999703392,right,0,valid
60,VP1,right,right,1,0.7754680999787524,right,1,valid
61,VP1,none,left,1,1.4127893999684602,right,0,neutral
62,VP1,none,right,0,0.9942403000313788,left,0,neutral
63,VP1,left,left,1,1.2775318999774754,right,0,valid
64,VP1,right,left,0,1.1461806999286637,left,1,invalid
65,VP1,right,right,1,0.8032483999850228,right,1,valid
66,VP1,right,right,1,0.93609179998748,right,1,valid
67,VP1,left,left,0,0.9945188999408856,left,1,valid
68,VP1,none,left,0,0.9036329999798908,left,1,neutral
69,VP1,none,left,1,0.7369859999744222,right,0,neutral
70,VP1,left,left,1,1.0159044000320137,right,0,valid
71,VP1,left,left,0,1.1752183999633417,left,1,valid
72,VP1,none,left,1,0.9231523999478668,right,0,neutral
73,VP1,right,right,0,1.1953470000298694,left,0,valid
74,VP1,none,right,0,1.1551631999900565,left,0,neutral
75,VP1,right,right,1,1.0166501000057906,right,1,valid
76,VP1,none,left,0,1.1464278999483213,left,1,neutral
77,VP1,right,right,1,0.7560320000629872,right,1,valid
78,VP1,none,right,1,1.262934900005348,right,1,neutral
79,VP1,none,left,1,1.2275344000663608,right,0,neutral
80,VP1,none,left,0,1.3586917000357062,left,1,neutral
81,VP1,right,right,1,1.1477847000351176,right,1,valid
82,VP1,none,right,1,1.4232998999068514,right,1,neutral
83,VP1,none,right,0,1.1593377999961376,left,0,neutral
84,VP1,right,right,1,1.3057341000530869,right,1,valid
85,VP1,left,left,0,1.082587799988687,left,1,valid
86,VP1,none,right,0,1.159864200046286,left,0,neutral
87,VP1,right,right,1,1.0276725000003353,right,1,valid
88,VP1,none,left,0,1.4275281000882387,left,1,neutral
89,VP1,none,left,1,1.313501599943265,right,0,neutral
90,VP1,none,left,1,1.0825977999484169,right,0,neutral
91,VP1,right,right,1,0.8767207999480888,right,1,valid
92,VP1,left,left,0,1.2950462000444531,left,1,valid
93,VP1,right,left,0,1.1286604999331755,left,1,invalid
94,VP1,left,left,0,1.2855105999624357,left,1,valid
95,VP1,right,right,1,1.1150498000206426,right,1,valid
96,VP1,none,right,0,1.1616344000212848,left,0,neutral
97,VP1,none,left,0,1.1767293999437245,left,1,neutral
98,VP1,right,right,0,1.1955795000540093,left,0,valid
99,VP1,left,left,0,1.4399435999803245,left,1,valid
100,VP1,none,right,1,1.112620999920182,right,1,neutral
101,VP1,none,left,0,1.3186475000111386,left,1,neutral
102,VP1,none,left,0,1.2630445999093354,left,1,neutral
103,VP1,left,left,0,NA,left,1,valid
104,VP1,left,left,0,1.1435908999992537,left,1,valid
105,VP1,none,left,0,1.001663599978201,left,1,neutral
106,VP1,right,right,1,1.3946317000081765,right,1,valid
107,VP1,none,right,0,1.245140199898742,left,0,neutral
108,VP1,none,right,0,NA,left,0,neutral
109,VP1,none,left,0,0.8780562999891117,left,1,neutral
110,VP1,left,left,0,0.9097584000555798,left,1,valid
111,VP1,none,right,1,1.352790299919434,right,1,neutral
112,VP1,none,left,0,1.2618737999582663,left,1,neutral
113,VP1,none,left,0,1.3794801000040025,left,1,neutral
114,VP1,none,left,0,1.0695978000294415,left,1,neutral
115,VP1,right,right,1,0.9475436999928206,right,1,valid
116,VP1,none,right,0,0.9485049999784678,left,0,neutral
117,VP1,none,left,0,1.0805842999834567,left,1,neutral
118,VP1,left,right,1,1.325437399907969,right,1,invalid
119,VP1,left,left,0,NA,left,1,valid
120,VP1,left,left,1,1.1292863000417128,right,0,valid
121,VP1,left,left,0,1.3177021999144929,left,1,valid
122,VP1,none,left,0,1.0285372000653297,left,1,neutral
123,VP1,none,left,0,1.0340724000707269,left,1,neutral
124,VP1,left,left,0,1.007694000029005,left,1,valid
125,VP1,none,right,1,1.111753600067459,right,1,neutral
126,VP1,none,left,0,0.9798863000469282,left,1,neutral
127,VP1,none,right,1,1.4040350000141189,right,1,neutral
128,VP1,none,right,0,1.1299004999455065,left,0,neutral
129,VP1,right,right,0,1.2525109000271186,left,0,valid
130,VP1,left,right,1,0.8355011000530794,right,1,invalid
131,VP1,right,right,1,0.9934436999028547,right,1,valid
132,VP1,none,right,0,0.9253418000880628,left,0,neutral
133,VP1,right,left,0,1.3340511999558655,left,1,invalid
134,VP1,left,right,1,0.8869861999992281,right,1,invalid
135,VP1,none,left,0,1.1361259000841528,left,1,neutral
136,VP1,left,left,0,1.0822215999942273,left,1,valid
137,VP1,left,left,1,0.9591352000134066,right,0,valid
138,VP1,none,right,1,1.1153029000852257,right,1,neutral
139,VP1,none,left,0,0.8738355000969023,left,1,neutral
140,VP1,none,right,1,1.07411459996365,right,1,neutral
141,VP1,right,right,0,0.986094200052321,left,0,valid
142,VP1,right,right,1,0.7968230000697076,right,1,valid
143,VP1,left,left,0,0.9400733000366016,left,1,valid
144,VP1,left,right,0,0.9859890999505296,left,0,invalid
145,VP1,none,left,0,1.0775023999158293,left,1,neutral
146,VP1,left,left,0,1.3123080999357626,left,1,valid
147,VP1,none,right,1,1.1447918999474496,right,1,neutral
148,VP1,none,right,1,1.440996399964206,right,1,neutral
149,VP1,right,right,0,1.3629727000370622,left,0,valid
150,VP1,left,left,0,0.9047867999179288,left,1,valid
151,VP1,right,right,0,1.0614011998986823,left,0,valid
152,VP1,right,right,1,1.3183442999143151,right,1,valid
153,VP1,none,right,0,1.2428302000043914,left,0,neutral
154,VP1,none,left,0,1.0826115000527352,left,1,neutral
155,VP1,right,right,1,1.0125920999562368,right,1,valid
156,VP1,right,left,0,0.9195904999505728,left,1,invalid
157,VP1,right,left,1,1.4120312000159174,right,0,invalid
158,VP1,none,right,1,1.3941297000274062,right,1,neutral
159,VP1,none,right,0,NA,left,0,neutral
0,VP2,right,right,1,1.214310200070031,right,1,valid
1,VP2,none,right,0,1.3452737999614328,left,0,neutral
2,VP2,none,left,0,NA,left,1,neutral
3,VP2,left,right,0,1.1181240000296384,left,0,invalid
4,VP2,none,left,0,1.3597594000166282,left,1,neutral
5,VP2,left,left,0,1.4130593000445515,left,1,valid
6,VP2,right,right,1,0.92780250008218,right,1,valid
7,VP2,right,right,1,1.4661134000634777,right,1,valid
8,VP2,none,right,1,1.227981899981387,right,1,neutral
9,VP2,none,right,0,1.028002299950458,left,0,neutral
10,VP2,right,right,1,1.051892300019972,right,1,valid
11,VP2,left,right,0,1.4147837000200525,left,0,invalid
12,VP2,right,right,1,0.9171986000146716,right,1,valid
13,VP2,none,left,0,1.0128941000439229,left,1,neutral
14,VP2,none,right,1,0.8480152999982238,right,1,neutral
15,VP2,none,right,1,0.8482508999295533,right,1,neutral
16,VP2,none,left,0,1.0922939999727532,left,1,neutral
17,VP2,right,left,1,0.907880400074646,right,0,invalid
18,VP2,none,right,0,0.8639937000116333,left,0,neutral
19,VP2,none,right,1,0.6282439000206068,right,1,neutral
20,VP2,none,left,0,0.6133579999441281,left,1,neutral
21,VP2,none,right,0,0.9077730999561028,left,0,neutral
22,VP2,none,left,1,0.9784051000606268,right,0,neutral
23,VP2,left,left,0,1.2697129000443963,left,1,valid
24,VP2,none,right,1,1.3007800000486895,right,1,neutral
25,VP2,none,left,0,1.1604441000381485,left,1,neutral
26,VP2,left,left,0,1.2399008000502365,left,1,valid
27,VP2,left,left,0,0.9283696999773384,left,1,valid
28,VP2,none,left,1,1.226815399946645,right,0,neutral
29,VP2,left,left,0,0.9026586000109093,left,1,valid
30,VP2,none,right,1,0.8641842000652105,right,1,neutral
31,VP2,right,left,1,1.1960856000659987,right,0,invalid
32,VP2,none,left,0,0.8648664000211284,left,1,neutral
33,VP2,left,left,0,0.8764720000326633,left,1,valid
34,VP2,right,right,1,0.925434699980542,right,1,valid
35,VP2,none,right,1,0.8247213999275118,right,1,neutral
36,VP2,left,left,0,0.7124531000154093,left,1,valid
37,VP2,left,left,0,0.8010462999809533,left,1,valid
38,VP2,left,left,1,0.7134472000179812,right,0,valid
39,VP2,none,left,0,1.1757586000021547,left,1,neutral
40,VP2,right,right,1,0.9294490000465884,right,1,valid
41,VP2,left,left,0,1.1855300000170246,left,1,valid
42,VP2,right,right,1,1.0085800999077037,right,1,valid
43,VP2,none,left,0,1.1054743999848142,left,1,neutral
44,VP2,none,left,0,1.2737475000321865,left,1,neutral
45,VP2,none,right,0,1.3306732999626547,left,0,neutral
46,VP2,none,right,1,0.9436473000096156,right,1,neutral
47,VP2,right,left,1,1.1287955000298098,right,0,invalid
48,VP2,right,right,1,0.9159610000206158,right,1,valid
49,VP2,left,left,1,1.2244290000526237,right,0,valid
50,VP2,none,right,1,1.0189889000030234,right,1,neutral
51,VP2,right,right,0,1.0078292000107467,left,0,valid
52,VP2,right,right,1,1.199939199956134,right,1,valid
53,VP2,none,right,0,1.2359623999800533,left,0,neutral
54,VP2,none,left,0,0.8943362000863999,left,1,neutral
55,VP2,none,right,1,1.178645099978894,right,1,neutral
56,VP2,none,left,0,1.0952799998922274,left,1,neutral
57,VP2,none,left,0,1.3417974999174476,left,1,neutral
58,VP2,left,right,1,1.0493722000392154,right,1,invalid
59,VP2,none,left,0,1.0238730000564829,left,1,neutral
60,VP2,right,right,0,1.3027962999185547,left,0,valid
61,VP2,none,left,1,0.992730199941434,right,0,neutral
62,VP2,right,right,1,0.8546653999947011,right,1,valid
63,VP2,none,right,0,1.0037077000597492,left,0,neutral
64,VP2,none,right,1,0.7084546000696719,right,1,neutral
65,VP2,right,right,0,1.163174799992703,left,0,valid
66,VP2,none,right,1,0.7333027999848127,right,1,neutral
67,VP2,none,left,1,0.929562900098972,right,0,neutral
68,VP2,none,left,0,1.090927300043404,left,1,neutral
69,VP2,left,left,0,0.958315199939534,left,1,valid
70,VP2,right,left,1,1.1160569000057876,right,0,invalid
71,VP2,none,left,1,0.912720000022091,right,0,neutral
72,VP2,none,right,1,1.3268685000948608,right,1,neutral
73,VP2,left,left,1,0.9806196000427008,right,0,valid
74,VP2,left,left,0,1.1645009000785649,left,1,valid
75,VP2,left,right,1,0.9566855999873952,right,1,invalid
76,VP2,left,left,0,0.928494599997066,left,1,valid
77,VP2,left,left,1,0.9902327000163496,right,0,valid
78,VP2,right,right,1,1.3138835000572726,right,1,valid
79,VP2,right,right,1,1.0263662999495864,right,1,valid
80,VP2,none,left,0,0.981347699998878,left,1,neutral
81,VP2,none,left,0,0.9294182000448928,left,1,neutral
82,VP2,left,right,1,0.9182092000264674,right,1,invalid
83,VP2,none,right,0,1.16673830000218,left,0,neutral
84,VP2,right,left,1,1.027419500052929,right,0,invalid
85,VP2,left,left,0,1.0466874999692664,left,1,valid
86,VP2,left,left,0,1.0777262001065535,left,1,valid
87,VP2,left,left,0,1.3704767000162974,left,1,valid
88,VP2,none,left,0,1.348982200026512,left,1,neutral
89,VP2,none,right,1,1.1864356000442058,right,1,neutral
90,VP2,left,left,1,1.1650451000314206,right,0,valid
91,VP2,none,left,0,0.9935981000307949,left,1,neutral
92,VP2,none,left,1,1.0001463999506086,right,0,neutral
93,VP2,none,right,0,0.94778030004818,left,0,neutral
94,VP2,right,right,1,0.8099777000024915,right,1,valid
95,VP2,none,left,0,1.276166999945417,left,1,neutral
96,VP2,right,right,1,1.06885730009526,right,1,valid
97,VP2,none,right,0,1.261061100056395,left,0,neutral
98,VP2,right,right,0,1.177709500072524,left,0,valid
99,VP2,none,right,1,1.1011005999753252,right,1,neutral
100,VP2,none,right,1,1.2128423999529332,right,1,neutral
101,VP2,left,left,0,1.3095678000245243,left,1,valid
102,VP2,none,right,1,1.2963033999549225,right,1,neutral
103,VP2,left,right,1,1.0598394999979064,right,1,invalid
104,VP2,right,right,1,0.7536068999907002,right,1,valid
105,VP2,left,right,0,1.1437109999824315,left,0,invalid
106,VP2,none,right,0,1.314995800028555,left,0,neutral
107,VP2,right,right,0,NA,left,0,valid
108,VP2,left,left,0,0.8862245000200346,left,1,valid
109,VP2,none,right,0,1.0459147000219673,left,0,neutral
110,VP2,right,right,1,0.9263739000307396,right,1,valid
111,VP2,none,left,0,0.8322228000033647,left,1,neutral
112,VP2,left,left,0,0.8932118000229821,left,1,valid
113,VP2,none,left,0,1.0173389998963105,left,1,neutral
114,VP2,none,right,1,1.1791002999525515,right,1,neutral
115,VP2,right,right,1,0.9135582998860629,right,1,valid
116,VP2,none,right,1,0.9457466000458226,right,1,neutral
117,VP2,none,left,0,1.0430532000027597,left,1,neutral
118,VP2,right,right,0,1.1448927000164986,left,0,valid
119,VP2,none,right,1,1.1189962000353262,right,1,neutral
120,VP2,right,right,1,0.7099997999612242,right,1,valid
121,VP2,none,left,0,0.8781554999295622,left,1,neutral
122,VP2,left,left,0,0.8119433999527246,left,1,valid
123,VP2,left,left,0,0.8283114000223577,left,1,valid
124,VP2,right,right,0,1.160477300058119,left,0,valid
125,VP2,none,left,0,0.8180900999577716,left,1,neutral
126,VP2,left,left,0,0.7826518999645486,left,1,valid
127,VP2,none,left,0,0.9818458999507128,left,1,neutral
128,VP2,right,left,0,1.0157129999715837,left,1,invalid
129,VP2,none,right,1,0.9949939999496564,right,1,neutral
130,VP2,none,right,1,1.0347373000113294,right,1,neutral
131,VP2,left,left,0,0.8625502000795677,left,1,valid
132,VP2,left,left,0,1.1165929000126198,left,1,valid
133,VP2,none,right,1,1.0965244000544772,right,1,neutral
134,VP2,right,right,1,0.8814312000758946,right,1,valid
135,VP2,none,left,0,1.1024763999739662,left,1,neutral
136,VP2,right,right,0,0.9979325999738649,left,0,valid
137,VP2,none,left,0,0.8999222000129521,left,1,neutral
138,VP2,right,right,0,0.9430547000374644,left,0,valid
139,VP2,none,left,0,1.0134858000092208,left,1,neutral
140,VP2,left,left,0,0.7771568999160081,left,1,valid
141,VP2,right,right,1,1.1509258000878615,right,1,valid
142,VP2,none,left,0,0.718548999982886,left,1,neutral
143,VP2,none,right,1,0.8788243000162765,right,1,neutral
144,VP2,none,right,0,0.8015828999923542,left,0,neutral
145,VP2,left,left,0,0.8000151000451297,left,1,valid
146,VP2,none,left,1,1.128664099960588,right,0,neutral
147,VP2,right,right,1,0.976077300030738,right,1,valid
148,VP2,right,left,0,0.8096464000409469,left,1,invalid
149,VP2,none,right,0,0.7887442000210285,left,0,neutral
150,VP2,left,left,0,0.7931982999434695,left,1,valid
151,VP2,right,left,1,1.2118442000355572,right,0,invalid
152,VP2,none,left,0,0.9587712999200448,left,1,neutral
153,VP2,right,right,1,1.0327809000154955,right,1,valid
154,VP2,none,left,0,0.8346907000523061,left,1,neutral
155,VP2,none,right,1,0.9950299999909475,right,1,neutral
156,VP2,left,right,0,1.09357310004998,left,0,invalid
157,VP2,left,left,0,0.7934713000431657,left,1,valid
158,VP2,none,left,0,0.943966899998486,left,1,neutral
159,VP2,none,right,1,0.7788621999789029,right,1,neutral
0,VPN01,left,left,1,0.43484539998462424,right,0,valid
1,VPN01,none,left,0,0.5861625999677926,left,1,neutral
2,VPN01,right,right,0,1.003698600048665,left,0,valid
3,VPN01,none,left,1,0.8173788000131026,right,0,neutral
4,VPN01,right,right,1,0.8813735999865457,right,1,valid
5,VPN01,right,left,0,1.068084899976384,left,1,invalid
6,VPN01,left,right,1,0.9213502999627964,right,1,invalid
7,VPN01,left,left,1,0.8005657999892719,right,0,valid
8,VPN01,none,left,0,0.3853761000209488,left,1,neutral
9,VPN01,left,left,1,0.5904596000327729,right,0,valid
10,VPN01,none,left,0,0.3738281999831088,left,1,neutral
11,VPN01,none,right,1,0.4182236999622546,right,1,neutral
12,VPN01,right,left,0,0.5362694999785163,left,1,invalid
13,VPN01,right,right,1,0.3859896000358276,right,1,valid
14,VPN01,left,left,1,0.54732499999227,right,0,valid
15,VPN01,none,left,0,0.4152968999696895,left,1,neutral
16,VPN01,left,left,1,0.9149000000325032,right,0,valid
17,VPN01,none,right,0,0.41824410000117496,left,0,neutral
18,VPN01,none,left,1,1.2682153999921866,right,0,neutral
19,VPN01,none,right,0,1.0665328000322916,left,0,neutral
20,VPN01,none,right,1,0.8605232000118122,right,1,neutral
21,VPN01,none,left,0,NA,left,1,neutral
22,VPN01,right,right,1,0.8522659000009298,right,1,valid
23,VPN01,left,left,1,0.8771509999642149,right,0,valid
24,VPN01,left,left,0,0.7146954999770969,left,1,valid
25,VPN01,right,right,0,0.8127193999825977,left,0,valid
26,VPN01,right,right,0,1.0273888999945484,left,0,valid
27,VPN01,none,left,1,1.074672799964901,right,0,neutral
28,VPN01,none,left,1,0.9782699000206776,right,0,neutral
29,VPN01,right,right,1,0.658479499979876,right,1,valid
30,VPN01,none,right,0,0.7904922000016086,left,0,neutral
31,VPN01,none,left,0,0.7905697000096552,left,1,neutral
32,VPN01,none,right,0,0.7626545000239275,left,0,neutral
33,VPN01,none,right,0,0.7171450000023469,left,0,neutral
34,VPN01,right,left,1,0.7477733999839984,right,0,invalid
35,VPN01,left,left,0,0.7460850999923423,left,1,valid
36,VPN01,none,right,0,0.6662004999816418,left,0,neutral
37,VPN01,right,right,1,0.544278800021857,right,1,valid
38,VPN01,none,right,0,0.44109079998452216,left,0,neutral
39,VPN01,right,right,1,0.386949600011576,right,1,valid
40,VPN01,none,right,0,0.512788099993486,left,0,neutral
41,VPN01,right,right,0,1.1997372999903746,left,0,valid
42,VPN01,none,left,1,0.4451642999774776,right,0,neutral
43,VPN01,none,right,0,1.029814700013958,left,0,neutral
44,VPN01,none,left,0,0.6113093000021763,left,1,neutral
45,VPN01,left,right,1,0.41448310000123456,right,1,invalid
46,VPN01,none,right,0,0.8660034000058658,left,0,neutral
47,VPN01,right,right,0,0.812294400006067,left,0,valid
48,VPN01,left,left,0,0.6668724000337534,left,1,valid
49,VPN01,right,right,1,0.6636906000203453,right,1,valid
50,VPN01,left,right,1,0.7457928999792784,right,1,invalid
51,VPN01,right,right,0,1.1346181000117213,left,0,valid
52,VPN01,none,right,1,0.8495060999994166,right,1,neutral
53,VPN01,none,left,0,0.34151009999914095,left,1,neutral
54,VPN01,none,left,0,0.8280917000374757,left,1,neutral
55,VPN01,none,left,1,0.317771400033962,right,0,neutral
56,VPN01,left,left,0,0.30053899995982647,left,1,valid
57,VPN01,none,left,0,0.2695814000326209,left,1,neutral
58,VPN01,none,right,0,0.9642164999968372,left,0,neutral
59,VPN01,left,left,1,0.7723777999635786,right,0,valid
60,VPN01,right,right,0,0.76253030000953,left,0,valid
61,VPN01,none,left,0,0.6816119999857619,left,1,neutral
62,VPN01,left,left,0,0.6656325000221841,left,1,valid
63,VPN01,none,right,0,0.8989106999943033,left,0,neutral
64,VPN01,right,right,1,0.31456400000024587,right,1,valid
65,VPN01,none,left,0,1.129533400002401,left,1,neutral
66,VPN01,left,left,1,0.8109668000251986,right,0,valid
67,VPN01,none,left,0,1.3302621000329964,left,1,neutral
68,VPN01,left,left,1,1.4053811999619938,right,0,valid
69,VPN01,none,left,0,1.1925796999712477,left,1,neutral
70,VPN01,none,right,1,0.44458760000998154,right,1,neutral
71,VPN01,left,right,0,0.6595644000335597,left,0,invalid
72,VPN01,right,right,1,0.38728140003513545,right,1,valid
73,VPN01,right,left,1,0.6588260999997146,right,0,invalid
74,VPN01,none,right,0,0.32928530004573986,left,0,neutral
75,VPN01,none,right,1,0.6099009000463411,right,1,neutral
76,VPN01,none,right,0,0.5044476999901235,left,0,neutral
77,VPN01,left,left,0,0.6236110999598168,left,1,valid
78,VPN01,none,right,1,0.8281332000042312,right,1,neutral
79,VPN01,left,left,0,0.8028941999655217,left,1,valid
80,VPN01,none,left,1,0.8588301999843679,right,0,neutral
81,VPN01,none,right,0,1.0614554000203498,left,0,neutral
82,VPN01,none,left,1,0.6318455000291578,right,0,neutral
83,VPN01,left,left,0,0.7179431000258774,left,1,valid
84,VPN01,right,right,1,0.5445923999650404,right,1,valid
85,VPN01,none,right,0,1.0572867000009865,left,0,neutral
86,VPN01,none,right,1,0.8773450999869965,right,1,neutral
87,VPN01,left,left,0,0.3770822999649681,left,1,valid
88,VPN01,none,left,1,0.5071607999852858,right,0,neutral
89,VPN01,left,left,0,0.6011822000145912,left,1,valid
90,VPN01,right,right,1,1.2238023999962024,right,1,valid
91,VPN01,right,right,0,0.3438124000094831,left,0,valid
92,VPN01,right,right,1,0.34202350000850856,right,1,valid
93,VPN01,right,right,0,0.4485071999952197,left,0,valid
94,VPN01,none,left,1,0.6993734000134282,right,0,neutral
95,VPN01,left,right,0,0.57919670001138,left,0,invalid
96,VPN01,none,right,0,1.1457636000122875,left,0,neutral
97,VPN01,left,left,0,0.9073451000149362,left,1,valid
98,VPN01,left,left,1,1.058504200016614,right,0,valid
99,VPN01,left,left,1,0.8498610999668017,right,0,valid
100,VPN01,none,right,1,0.2535152999917045,right,1,neutral
101,VPN01,right,right,1,0.4775352000142448,right,1,valid
102,VPN01,left,left,0,0.3521432999987155,left,1,valid
103,VPN01,right,right,0,0.41177609999431297,left,0,valid
104,VPN01,left,left,1,0.4653196000144817,right,0,valid
105,VPN01,left,left,0,0.39105850004125386,left,1,valid
106,VPN01,left,left,0,0.5135776000097394,left,1,valid
107,VPN01,none,right,1,0.34601829998428,right,1,neutral
108,VPN01,left,left,1,0.4219162999652326,right,0,valid
109,VPN01,right,left,0,0.5133431000285782,left,1,invalid
110,VPN01,left,left,0,0.7198449999559671,left,1,valid
111,VPN01,left,right,0,0.7962532000383362,left,0,invalid
112,VPN01,none,right,1,0.3770539000397548,right,1,neutral
113,VPN01,none,left,0,0.5949780999799259,left,1,neutral
114,VPN01,none,left,0,0.6953704999759793,left,1,neutral
115,VPN01,none,right,1,0.6420750999823213,right,1,neutral
116,VPN01,none,right,0,0.45227209996664897,left,0,neutral
117,VPN01,left,left,1,0.4617816000245511,right,0,valid
118,VPN01,right,right,0,NA,left,0,valid
119,VPN01,none,left,1,0.5088504000450484,right,0,neutral
120,VPN01,none,left,0,0.6836183000123128,left,1,neutral
121,VPN01,right,left,0,0.6941099000396207,left,1,invalid
122,VPN01,none,right,1,0.6910937000066042,right,1,neutral
123,VPN01,right,right,0,0.36137200001394376,left,0,valid
124,VPN01,none,left,0,0.36619999998947605,left,1,neutral
125,VPN01,none,left,1,0.5937151999678463,right,0,neutral
126,VPN01,left,left,0,0.5503054999862798,left,1,valid
127,VPN01,none,right,1,0.6647350999992341,right,1,neutral
128,VPN01,left,right,0,0.6891452000127174,left,0,invalid
129,VPN01,left,left,0,0.5961532999644987,left,1,valid
130,VPN01,right,right,1,0.4763204999617301,right,1,valid
131,VPN01,right,right,0,0.4002096999902278,left,0,valid
132,VPN01,left,left,1,0.33575099997688085,right,0,valid
133,VPN01,none,right,0,0.31406519998563454,left,0,neutral
134,VPN01,none,right,0,0.7262389999814332,left,0,neutral
135,VPN01,none,right,0,NA,left,0,neutral
136,VPN01,none,left,0,0.40284719999181107,left,1,neutral
137,VPN01,none,left,1,0.43111980002140626,right,0,neutral
138,VPN01,none,left,0,0.4434373999829404,left,1,neutral
139,VPN01,right,left,1,0.34714020002866164,right,0,invalid
140,VPN01,none,right,0,0.7118779000011273,left,0,neutral
141,VPN01,right,left,1,0.6240327000268735,right,0,invalid
142,VPN01,right,right,0,0.5128153000259772,left,0,valid
143,VPN01,right,right,1,0.46259810001356527,right,1,valid
144,VPN01,none,right,0,0.950380700000096,left,0,neutral
145,VPN01,right,right,1,0.410168300033547,right,1,valid
146,VPN01,none,right,0,0.8075576999690384,left,0,neutral
147,VPN01,none,left,1,0.75284750002902,right,0,neutral
148,VPN01,left,right,0,0.7105613999883644,left,0,invalid
149,VPN01,none,left,0,1.0960255999816582,left,1,neutral
150,VPN01,right,right,0,0.4106500999769196,left,0,valid
151,VPN01,none,left,1,0.5273298000101931,right,0,neutral
152,VPN01,none,left,0,0.6053281999775209,left,1,neutral
153,VPN01,none,left,0,0.9643520999816246,left,1,neutral
154,VPN01,none,right,0,0.6822093999944627,left,0,neutral
155,VPN01,none,left,0,0.6817903000046499,left,1,neutral
156,VPN01,right,right,0,0.9012927999719976,left,0,valid
157,VPN01,none,right,1,0.4005210000323132,right,1,neutral
158,VPN01,none,left,0,0.6143768999609165,left,1,neutral
159,VPN01,none,right,0,0.41170490003423765,left,0,neutral
0,VPN02,right,right,1,0.4400558000197634,right,1,valid
1,VPN02,none,left,0,0.7903428999707103,left,1,neutral
2,VPN02,none,right,1,0.5165028999908827,right,1,neutral
3,VPN02,left,left,1,0.7106023000087589,right,0,valid
4,VPN02,right,left,1,1.3640250000171363,right,0,invalid
5,VPN02,left,left,0,0.6547447000048123,left,1,valid
6,VPN02,none,left,1,0.4346572000067681,right,0,neutral
7,VPN02,none,left,0,1.4371794000035152,left,1,neutral
8,VPN02,left,left,0,0.9649269999936224,left,1,valid
9,VPN02,left,left,0,0.4271885000052862,left,1,valid
10,VPN02,none,left,1,0.6363502999884076,right,0,neutral
11,VPN02,none,left,0,0.8580114999786019,left,1,neutral
12,VPN02,none,left,1,0.5540657000383362,right,0,neutral
13,VPN02,left,left,0,0.5805077000404708,left,1,valid
14,VPN02,right,right,0,0.5363865999970585,left,0,valid
15,VPN02,none,left,1,0.29490069998428226,right,0,neutral
16,VPN02,none,right,1,0.6438543000258505,right,1,neutral
17,VPN02,left,right,1,0.8137877000262961,right,1,invalid
18,VPN02,right,right,1,0.34885180002311245,right,1,valid
19,VPN02,none,right,1,0.5316210000310093,right,1,neutral
20,VPN02,none,left,1,0.5780289000249468,right,0,neutral
21,VPN02,left,right,1,0.5578764999518171,right,1,invalid
22,VPN02,right,left,1,0.9168561000260524,right,0,invalid
23,VPN02,none,right,0,0.4669658000348136,left,0,neutral
24,VPN02,left,left,0,0.6275825000484474,left,1,valid
